init_joint_angles,x_target,y_target,Theta,iter_count,cost
[-2.08948062 -0.29764537 -0.87375423],-0.44961132965460665,0.8932243011955151,"[[-8.00135264 -0.67255677  2.66115089]
 [-1.98705231  2.22098918  1.20175866]
 [-3.52978186 -1.93736339  0.9007744 ]
 [-0.21503675  1.13821424 -2.7021185 ]
 [ 1.2411304  -0.89558796 -2.48575643]]",25,-0.19012177324435586
[-2.08948062 -0.29764537 -0.87375423],-0.42755509343028225,0.9039892931234431,"[[-7.9810825  -0.62557848  2.7081264 ]
 [-2.18115365  1.91774139  0.85094202]
 [-3.4724369  -1.87262434  0.68261761]
 [-0.09211095  1.22959995 -2.63035656]
 [ 1.12059105 -0.84370845 -2.21750674]]",4,-0.18834519346965528
[-2.08948062 -0.29764537 -0.87375423],-0.4052413140049897,0.9142097557035306,"[[-7.7083558  -0.73073037  3.44035611]
 [-2.35011975  1.98342083  0.69237942]
 [-3.60136234 -2.13897182  0.90386737]
 [ 0.04329558  0.97583291 -2.57536972]
 [ 0.82373125 -1.08601991 -2.13339229]]",8,-0.21616537347382947
[-2.08948062 -0.29764537 -0.87375423],-0.38268343236508967,0.9238795325112866,"[[-7.74174535 -0.87010353  3.19142817]
 [-2.36893305  1.88988564  0.72950136]
 [-3.62285651 -2.18668998  0.90152792]
 [ 0.1201584   0.77367775 -2.63169304]
 [ 1.00199551 -1.03847692 -1.66398224]]",7,-0.2154784687904652
[-2.08948062 -0.29764537 -0.87375423],-0.3598950365349879,0.9329927988347388,"[[-7.60441444 -0.98482658  2.89637096]
 [-2.58297444  2.01005178  0.51500031]
 [-3.84452261 -2.21338642  0.67898318]
 [-0.03109934  1.29983503 -2.45788692]
 [ 1.22702409 -1.37730132 -1.48950717]]",7,-0.25399451880515456
[-2.08948062 -0.29764537 -0.87375423],-0.3368898533922199,0.9415440651830207,"[[-7.3801521  -0.59076039  2.91964473]
 [-2.68621526  1.88987119  0.65871394]
 [-3.9072169  -2.80616567  0.69243759]
 [-0.62478055  1.44745814 -2.69545827]
 [ 1.04332311 -1.4778448  -1.6501371 ]]",20,-0.2559500151976771
[-2.08948062 -0.29764537 -0.87375423],-0.3136817403988914,0.9495281805930366,"[[-7.71504145 -0.98822651  2.579355  ]
 [-2.52422073  2.16562193  0.68368894]
 [-3.82902507 -2.34019702  0.70653557]
 [-0.34398673  0.74767853 -2.2524445 ]
 [ 1.10753781 -1.75375785 -1.95844153]]",13,-0.249845498591461
[-2.08948062 -0.29764537 -0.87375423],-0.29028467725446216,0.9569403357322088,"[[-7.68255813 -0.96152346  2.66012863]
 [-2.5795149   2.04585581  0.68103106]
 [-3.90378735 -2.26017236  0.44079386]
 [-0.44059078  0.93939491 -2.513575  ]
 [ 0.97553205 -1.92844668 -1.93114147]]",8,-0.23092975852776046
[-2.08948062 -0.29764537 -0.87375423],-0.26671275747489825,0.9637760657954397,"[[-7.84128398e+00 -4.02101172e-01  2.98126637e+00]
 [-2.95897034e+00  1.73400301e+00  8.62487740e-01]
 [-3.90565941e+00 -2.42520356e+00  4.51276690e-01]
 [ 7.29808030e-03  1.06470475e+00 -2.99373644e+00]
 [ 1.12540884e+00 -2.05476059e+00 -1.89004419e+00]]",23,-0.24827667005870482
[-2.08948062 -0.29764537 -0.87375423],-0.24298017990326384,0.9700312531945439,"[[-8.17482328e+00  1.18812019e-02  2.77239121e+00]
 [-2.99140706e+00  1.69612599e+00  1.28241270e+00]
 [-3.79103192e+00 -2.57779716e+00 -5.29496314e-02]
 [-4.47252047e-03  9.65050333e-01 -3.11502434e+00]
 [ 1.54480657e+00 -1.96311939e+00 -1.86997553e+00]]",12,-0.21763855892690703
[-2.08948062 -0.29764537 -0.87375423],-0.21910124015686963,0.9757021300385285,"[[-7.82369122 -0.45427922  2.62841188]
 [-3.40624264  1.88407354  1.13762997]
 [-3.61684807 -2.84825537  0.24610898]
 [ 0.04997214  1.11130141 -3.41667935]
 [ 1.27830819 -1.9042737  -1.82109781]]",12,-0.21446713035937406
[-2.08948062 -0.29764537 -0.87375423],-0.19509032201612816,0.9807852804032303,"[[-8.24521715 -1.63500285  2.34572147]
 [-3.22082847  2.76403911  1.9143612 ]
 [-3.71266514 -1.77860613  0.13745377]
 [ 0.0775908   1.16666593 -3.51860906]
 [ 1.93368362 -1.79223358 -2.09235182]]",22,-0.2219284089966142
[-2.08948062 -0.29764537 -0.87375423],-0.17096188876030122,0.9852776423889411,"[[-8.48636809 -1.66556521  2.42610221]
 [-3.256727    2.90458174  2.10796405]
 [-3.87554856 -1.49861393  0.07605938]
 [ 0.45484452  0.61273656 -3.25642765]
 [ 1.98099864 -1.82299761 -1.99760919]]",8,-0.24666010082274636
[-2.08948062 -0.29764537 -0.87375423],-0.1467304744553616,0.9891765099647809,"[[-8.29160117 -2.09538502  2.37091188]
 [-3.50595426  3.32510419  2.30386723]
 [-3.89682885 -1.75901275  0.33495791]
 [ 0.32253683  0.39538789 -3.5439264 ]
 [ 2.09505909 -1.72989122 -2.11415556]]",8,-0.24994763163079067
[-2.08948062 -0.29764537 -0.87375423],-0.12241067519921615,0.9924795345987099,"[[-8.27912399 -2.12168268  2.45254711]
 [-3.37684885  3.35421176  2.17738908]
 [-3.91738526 -1.8586851   0.09700949]
 [-0.15503154  0.580978   -3.27427121]
 [ 1.77344357 -1.86290345 -2.26750015]]",7,-0.2560225902435187
[-2.08948062 -0.29764537 -0.87375423],-0.09801714032956042,0.9951847266721968,"[[-8.22258658 -1.86454046  2.12331155]
 [-3.68694884  3.04589347  2.38892109]
 [-3.85628602 -1.63494234  0.1185887 ]
 [-0.29306084  0.36872324 -3.63854136]
 [ 1.95577367 -1.98650971 -2.47727602]]",7,-0.2461696094217569
[-2.08948062 -0.29764537 -0.87375423],-0.07356456359966733,0.9972904566786901,"[[-8.38326879 -2.04419248  2.3392876 ]
 [-3.92908062  3.40145792  2.68068525]
 [-3.75098353 -1.6602135   0.03067483]
 [-0.03019264  0.66669275 -3.47195175]
 [ 1.60564696 -2.01254707 -2.3580158 ]]",12,-0.2634320277458995
[-2.08948062 -0.29764537 -0.87375423],-0.049067674327418,0.9987954562051723,"[[-8.5690366  -1.74868738  2.45603984]
 [-4.05271408  3.26475397  2.6915309 ]
 [-3.74376729 -1.86967646 -0.11640873]
 [ 0.25535598  0.83311417 -3.71013819]
 [ 1.83253238 -1.74891328 -2.53784813]]",7,-0.24564541565033923
[-2.08948062 -0.29764537 -0.87375423],-0.02454122852291214,0.9996988186962041,"[[-8.60052586 -1.88082216  2.39502057]
 [-4.01172321  3.3021481   2.58664339]
 [-3.82459807 -2.0714179  -0.06947123]
 [ 0.14326996  0.74321959 -3.81010177]
 [ 1.7656529  -1.91465341 -2.4461599 ]]",6,-0.2546120697089843
[-2.08948062 -0.29764537 -0.87375423],6.123233995736765e-17,0.9999999999999999,"[[-8.77748994e+00 -2.06789106e+00  2.31212161e+00]
 [-3.92474115e+00  3.48899070e+00  2.48252499e+00]
 [-3.83403190e+00 -1.98103542e+00  1.14525668e-01]
 [-3.46976137e-03  9.44915714e-01 -3.67146442e+00]
 [ 1.90269497e+00 -1.75637554e+00 -2.43995024e+00]]",5,-0.252993626452684
[-2.08948062 -0.29764537 -0.87375423],0.024541228522912264,0.9996988186962041,"[[-9.39907120e+00 -1.98950960e+00  3.10951636e+00]
 [-3.38480531e+00  3.75293465e+00  1.17118876e+00]
 [-4.04330003e+00 -2.56633950e+00 -2.84077429e-03]
 [ 7.09405814e-01  1.33833512e+00 -3.25459076e+00]
 [ 1.39158801e+00 -2.09286057e+00 -2.87847932e+00]]",37,-0.2357622340108579
[-2.08948062 -0.29764537 -0.87375423],0.049067674327418126,0.9987954562051723,"[[-9.4996505  -2.15356368  3.30752689]
 [-3.22143     3.82725708  1.4271872 ]
 [-4.18331955 -2.61056319 -0.51066141]
 [ 0.54054028  1.50662347 -3.05026482]
 [ 1.19181783 -2.03087013 -3.13506983]]",10,-0.24817558104134668
[-2.08948062 -0.29764537 -0.87375423],0.07356456359966744,0.9972904566786901,"[[-9.14004101 -2.11780885  3.41195822]
 [-3.56227983  3.85978345  1.38031054]
 [-4.3992279  -2.62292654 -0.66439146]
 [ 0.25275918  1.62452206 -3.15419656]
 [ 0.95129897 -2.13721237 -3.22740728]]",6,-0.2383604273463548
[-2.08948062 -0.29764537 -0.87375423],0.09801714032956053,0.9951847266721968,"[[-9.46217768 -2.27103747  2.94339211]
 [-3.58175024  3.83027215  1.68883232]
 [-4.01520357 -2.68977525 -0.41467132]
 [ 0.33868403  1.86263779 -3.470643  ]
 [ 0.83413967 -2.25940362 -3.21674079]]",12,-0.22864002591468321
[-2.08948062 -0.29764537 -0.87375423],0.12241067519921627,0.9924795345987099,"[[-9.63183894 -2.15222117  2.78693703]
 [-3.37842915  3.91965392  1.50401825]
 [-4.05929025 -2.95891107 -0.30880634]
 [ 0.21571791  1.67814351 -3.26331611]
 [ 1.06207674 -2.37524503 -3.1569517 ]]",5,-0.22351308359017868
[-2.08948062 -0.29764537 -0.87375423],0.14673047445536172,0.9891765099647809,"[[-9.87440747 -2.2922307   3.20881648]
 [-3.59493377  4.12530692  1.44204332]
 [-3.87714989 -2.71988346 -0.1237716 ]
 [ 0.52089332  1.60832664 -3.46419382]
 [ 1.1017638  -2.49164256 -3.23467081]]",8,-0.24020598011440603
[-2.08948062 -0.29764537 -0.87375423],0.17096188876030133,0.9852776423889411,"[[-9.58793148 -2.13828537  3.2181839 ]
 [-3.84112168  3.47135243  1.28410365]
 [-4.21641298 -2.31595576 -0.04788724]
 [ 0.39296938  1.63489689 -3.55788819]
 [ 1.16079511 -2.44529101 -3.65090428]]",9,-0.2389181807771437
[-2.08948062 -0.29764537 -0.87375423],0.19509032201612828,0.9807852804032303,"[[-9.41368688 -3.27265014  3.37103737]
 [-4.03562393  3.80943626  1.255615  ]
 [-4.05499208 -1.74214135 -0.24286189]
 [ 0.31955924  2.06806229 -3.67037431]
 [ 0.68944818 -1.9005673  -3.76747969]]",10,-0.24367575443307535
[-2.08948062 -0.29764537 -0.87375423],0.21910124015686974,0.9757021300385285,"[[-9.15427189 -3.77777471  3.34113936]
 [-4.21260664  4.21309172  1.11457665]
 [-4.42563429 -1.89565192 -0.04713214]
 [ 0.23892645  2.22725674 -3.75361737]
 [ 1.23610284 -1.60067596 -3.60151148]]",7,-0.22729572491000472
[-2.08948062 -0.29764537 -0.87375423],0.24298017990326395,0.9700312531945439,"[[-9.01147494 -3.48312881  3.59056976]
 [-4.52390508  4.25338223  0.79678766]
 [-4.3655738  -2.11122587 -0.06655396]
 [-0.317228    2.68745376 -3.65747661]
 [ 1.53403487 -2.07912029 -3.66230403]]",16,-0.2321741992795331
[-2.08948062 -0.29764537 -0.87375423],0.26671275747489837,0.9637760657954397,"[[-9.08342503 -3.56384443  3.53736244]
 [-4.85446889  4.32941646  1.16671667]
 [-4.26992009 -1.97838486  0.37792269]
 [-0.12899234  2.46384562 -3.59082701]
 [ 1.51647863 -2.00561017 -4.10417591]]",14,-0.23400042930875167
[-2.08948062 -0.29764537 -0.87375423],0.2902846772544622,0.9569403357322088,"[[-9.4864318  -3.04281404  3.70991936]
 [-4.72563053  4.38535312  1.50711105]
 [-4.12953815 -1.8297532   0.38075654]
 [-0.35171549  2.22363178 -3.76284368]
 [ 1.3779759  -2.10804842 -3.84082557]]",11,-0.20992203670333254
[-2.08948062 -0.29764537 -0.87375423],0.31368174039889146,0.9495281805930366,"[[-9.50525277 -3.13934821  3.41636466]
 [-4.74724525  4.27197426  1.61389515]
 [-4.24754153 -1.84311091  0.67646423]
 [-0.39461707  2.41072654 -3.81818314]
 [ 1.12095629 -2.14542492 -3.863316  ]]",8,-0.23178032924643924
[-2.08948062 -0.29764537 -0.87375423],0.33688985339222,0.9415440651830207,"[[-10.0638868   -3.0956503    3.22843707]
 [ -4.6218008    4.42226036   1.86856669]
 [ -3.83882047  -1.75364402   0.78087889]
 [ -0.35147197   2.45444952  -3.61021047]
 [  1.0305612   -2.13429652  -3.75639913]]",8,-0.2167761330627154
[-2.08948062 -0.29764537 -0.87375423],0.359895036534988,0.9329927988347388,"[[-9.76876763 -3.04756753  2.52041463]
 [-4.86313015  4.32487086  1.77222459]
 [-3.89902737 -1.64330824  0.98323569]
 [-1.07544786  2.4841245  -3.71800435]
 [ 1.35702831 -2.39059569 -3.80813711]]",6,-0.21581850359229518
[-2.08948062 -0.29764537 -0.87375423],0.3826834323650898,0.9238795325112866,"[[-9.16844754 -3.22955403  3.09811631]
 [-5.43300987  3.81159574  1.47627156]
 [-4.22502537 -1.52314747  1.40853171]
 [-1.04692528  3.0425616  -3.74405798]
 [ 1.29280685 -2.21389796 -3.70368343]]",14,-0.2216246735844205
[-2.08948062 -0.29764537 -0.87375423],0.40524131400498975,0.9142097557035306,"[[-8.9119043  -2.83452277  2.93633414]
 [-6.11375742  3.704167    1.07507889]
 [-3.91336673 -1.74855431  1.35404209]
 [-1.3670018   3.03717715 -4.03564952]
 [ 1.48999226 -2.37003089 -3.55135867]]",13,-0.22361016495794234
[-2.08948062 -0.29764537 -0.87375423],0.4275550934302819,0.9039892931234433,"[[-8.68721446 -3.30724961  3.13195337]
 [-6.17729132  3.96922418  1.15735761]
 [-4.0582818  -1.84110711  1.26914537]
 [-1.69660955  2.87707387 -3.91445492]
 [ 1.74671878 -2.21540061 -3.47575478]]",6,-0.2451866471066129
[-2.08948062 -0.29764537 -0.87375423],0.44961132965460654,0.8932243011955152,"[[-9.14278618 -3.47757817  2.99558838]
 [-6.07664338  3.85391915  1.07990564]
 [-3.77475963 -1.6143974   0.85723303]
 [-1.22911986  2.75558597 -4.11937115]
 [ 1.96640974 -1.91485746 -3.69413958]]",8,-0.23873846150489855
[-2.08948062 -0.29764537 -0.87375423],0.47139673682599753,0.8819212643483549,"[[-9.33026986 -3.1405354   3.13529784]
 [-6.09943475  3.82133327  1.10726888]
 [-3.72273721 -1.59462146  0.70852425]
 [-1.26531251  2.71046011 -4.39046654]
 [ 1.75498213 -2.00799943 -3.71918106]]",5,-0.2210668113565058
[-2.08948062 -0.29764537 -0.87375423],0.4928981922297841,0.8700869911087112,"[[-9.50003676 -3.22533692  3.10410956]
 [-6.08343572  3.58481033  0.99752364]
 [-3.40554386 -1.66435274  0.47550434]
 [-1.60204381  3.01962944 -4.55869829]
 [ 1.84189264 -2.15626459 -3.61006915]]",5,-0.20980088632230526
[-2.08948062 -0.29764537 -0.87375423],0.5141027441932217,0.857728610000272,"[[-10.39206073  -4.45331605   2.73978461]
 [ -5.30495746   4.56792254   1.61351896]
 [ -3.36142997  -1.07056264   0.45930756]
 [ -1.35447921   3.25127369  -4.12368386]
 [  1.91317139  -2.62163191  -3.59352115]]",18,-0.23269868148691752
[-2.08948062 -0.29764537 -0.87375423],0.534997619887097,0.844853565249707,"[[-11.13765522  -5.0575369    2.52064145]
 [ -4.59538726   4.75954054   1.47987681]
 [ -2.83458042  -0.89188925   0.65061658]
 [ -1.55954698   2.96672264  -4.08147176]
 [  1.68849492  -2.33794925  -3.55074391]]",15,-0.20202749126483535
[-2.08948062 -0.29764537 -0.87375423],0.5555702330196022,0.831469612302545,"[[-10.74704291  -4.69818549   2.0151864 ]
 [ -5.41539096   4.96218329   2.21574913]
 [ -2.96346296  -1.05973155   0.82857842]
 [ -1.41053996   2.85690217  -4.10702879]
 [  1.72971943  -2.39371864  -3.33520867]]",10,-0.23453936693853852
[-2.08948062 -0.29764537 -0.87375423],0.5758081914178453,0.8175848131515836,"[[-10.78475392  -4.78429324   2.34186448]
 [ -5.62374187   4.93426434   2.83926445]
 [ -2.83756389  -0.51760958   0.64391745]
 [ -1.72527974   2.83315885  -4.41079192]
 [  1.79770259  -2.33518168  -3.43092899]]",16,-0.2393533263515921
[-2.08948062 -0.29764537 -0.87375423],0.5956993044924334,0.8032075314806447,"[[-10.8273455   -5.34479278   1.75766731]
 [ -5.5040636    5.15589705   2.60333044]
 [ -2.88815004  -0.77964762   1.57461513]
 [ -1.59707014   3.1235668   -4.68188541]
 [  1.86825903  -1.9227594   -3.29050077]]",22,-0.20586988550394886
[-2.08948062 -0.29764537 -0.87375423],0.6152315905806268,0.7883464276266061,"[[-11.12052544  -5.2405773    1.18515653]
 [ -5.45812841   5.61139338   2.95552823]
 [ -2.69105095  -0.78238893   1.99125258]
 [ -1.92610882   2.59469468  -4.83110525]
 [  1.59627067  -2.73596997  -3.38921395]]",32,-0.24625538613466605
[-2.08948062 -0.29764537 -0.87375423],0.6343932841636455,0.7730104533627368,"[[-11.25554318  -5.53045663   1.57275945]
 [ -5.31000028   5.85406937   2.57135474]
 [ -2.90136297  -0.72146561   1.7878162 ]
 [ -2.05906099   2.88535358  -4.54863199]
 [  1.54958417  -2.81621076  -3.58849899]]",7,-0.24006870664247967
[-2.08948062 -0.29764537 -0.87375423],-0.6531728429537763,-0.7572088465064847,"[[-0.38639038 -0.56707636  2.04011921]
 [ 0.15372615  0.05094031  0.88932345]
 [ 0.15005     0.23573549  0.77860264]
 [-0.01971904  0.06083015  0.00335191]
 [-0.15130682 -0.15456235 -0.43997257]]",14,-0.20981382648114968
[-2.08948062 -0.29764537 -0.87375423],-0.6343932841636452,-0.773010453362737,"[[-1.030848   -0.58433738  2.09592757]
 [ 0.72212732  0.54793803  0.65546582]
 [ 0.35396085  0.16850714  1.2827986 ]
 [ 0.5167225   0.29083009  0.4980565 ]
 [-0.24186616 -0.15221352 -0.86869784]]",16,-0.22738318864708562
[-2.08948062 -0.29764537 -0.87375423],-0.6152315905806265,-0.7883464276266063,"[[-0.97636638  0.06323494  1.62607926]
 [ 0.53047245  0.13577997  0.09916412]
 [ 0.86552512 -0.40421203  1.39598075]
 [ 0.43333137 -0.18333161  0.4569838 ]
 [ 0.27095931 -0.60032968 -1.1834274 ]]",22,-0.24266894130193145
[-2.08948062 -0.29764537 -0.87375423],-0.5956993044924331,-0.8032075314806449,"[[-1.08171139  0.29130402  1.73047479]
 [ 0.70746004 -0.1311744   0.09788654]
 [ 0.79000894 -0.07129873  1.23545255]
 [ 0.73827268 -0.64212202  1.14443063]
 [ 0.4470932  -0.94086923 -1.06320676]]",14,-0.25807421978456263
[-2.08948062 -0.29764537 -0.87375423],-0.5758081914178451,-0.8175848131515836,"[[-0.84420973  0.28084582  1.57711953]
 [ 0.6086105   0.09626161  0.277829  ]
 [ 0.72597648 -0.15462841  1.4824151 ]
 [ 0.82866688 -0.69091153  1.11903671]
 [ 0.73572249 -1.14228861 -1.24723041]]",6,-0.24017669137846231
[-2.08948062 -0.29764537 -0.87375423],-0.5555702330196021,-0.8314696123025451,"[[-0.94140435  0.36316931  1.36736193]
 [ 0.60625071 -0.31166846  0.7609639 ]
 [ 0.88958148 -0.17450082  0.97626505]
 [ 1.06920805 -0.5290924   1.25023842]
 [ 1.01382648 -1.57128193 -1.27068424]]",10,-0.2636197770992666
[-2.08948062 -0.29764537 -0.87375423],-0.5349976198870972,-0.844853565249707,"[[-1.04109159  0.39694807  1.33470029]
 [ 0.87173585 -0.27196805  0.90504975]
 [ 1.04788189 -0.27903319  0.76945196]
 [ 0.91623    -0.35272437  1.31978306]
 [ 0.92793353 -1.62178734 -1.21656123]]",6,-0.2659154962467597
[-2.08948062 -0.29764537 -0.87375423],-0.5141027441932218,-0.8577286100002719,"[[-1.00212514  0.4617463   0.82439172]
 [ 0.80396917 -0.31862299  0.63491767]
 [ 0.84660074 -0.17058131  0.82627025]
 [ 1.82021051 -0.29514295  1.4132446 ]
 [ 0.82860378 -1.60552359 -1.71108895]]",28,-0.2152233785312842
[-2.08948062 -0.29764537 -0.87375423],-0.4928981922297842,-0.8700869911087112,"[[-0.71289861  0.10445766  1.0817221 ]
 [ 0.59295798 -0.30284926  1.0010889 ]
 [ 1.01358758  0.06610657  0.86890225]
 [ 1.64919933 -0.17102657  1.47582413]
 [ 1.12942665 -1.70597893 -1.61225971]]",7,-0.26428605966514573
[-2.08948062 -0.29764537 -0.87375423],-0.4713967368259978,-0.8819212643483548,"[[-0.7523415   0.02872448  1.30591791]
 [ 0.70121878 -0.03529565  1.23202322]
 [ 0.93565884 -0.27228517  0.80609017]
 [ 1.60760653  0.04363075  1.61062246]
 [ 1.0365876  -1.5352866  -1.51211622]]",3,-0.22790401315679534
[-2.08948062 -0.29764537 -0.87375423],-0.44961132965460604,-0.8932243011955154,"[[-0.78695934 -0.09228242  0.5753566 ]
 [ 0.65289002  0.03160778  1.14988163]
 [ 1.35968435 -0.06927662  0.8527661 ]
 [ 1.95983257  0.07045506  1.71662229]
 [ 1.09631695 -1.68446194 -1.48811515]]",11,-0.23963242914467306
[-2.08948062 -0.29764537 -0.87375423],-0.42755509343028164,-0.9039892931234434,"[[-0.93888856  0.07189198  0.65073742]
 [ 1.07985292 -0.25527362  1.1549831 ]
 [ 0.99833919  0.21358509  0.89319741]
 [ 2.1378395  -0.19101928  1.52867522]
 [ 1.21979557 -1.23485324 -0.56101197]]",20,-0.24874721546773274
[-2.08948062 -0.29764537 -0.87375423],-0.4052413140049895,-0.9142097557035307,"[[-0.76164409 -0.00482174  0.97134273]
 [ 1.40515306 -0.31984616  0.72053949]
 [ 0.85885506  0.03898411  0.98283853]
 [ 2.03582609 -0.50941338  1.42394668]
 [ 1.46630253 -1.16392242 -0.2676184 ]]",10,-0.24654618714424528
[-2.08948062 -0.29764537 -0.87375423],-0.38268343236508945,-0.9238795325112867,"[[-0.59566652  0.09061607  1.23331607]
 [ 1.34041449 -0.20492876  0.69479188]
 [ 0.73632802 -0.22989659  0.62546085]
 [ 1.96128568 -0.45384152  1.75831714]
 [ 1.4404401  -1.05519168 -0.37644072]]",5,-0.27307654502009765
[-2.08948062 -0.29764537 -0.87375423],-0.3598950365349879,-0.9329927988347388,"[[-0.43606243  0.21358494  1.25295746]
 [ 1.22667233 -0.08432517  0.95495124]
 [ 0.97080652 -0.42762153  0.32451238]
 [ 1.77287644 -0.47780807  1.60011653]
 [ 1.46640962 -0.73547121 -0.23187752]]",7,-0.2603780930398133
[-2.08948062 -0.29764537 -0.87375423],-0.3368898533922199,-0.9415440651830207,"[[-0.73594332  0.24221499  1.04451218]
 [ 1.3177102   0.02404759  1.03904012]
 [ 1.30866064 -0.60354578  0.19211333]
 [ 2.05502868 -0.35209093  1.54253409]
 [ 1.36583876 -0.74436505 -0.22207842]]",4,-0.2463858894674795
[-2.08948062 -0.29764537 -0.87375423],-0.3136817403988914,-0.9495281805930366,"[[-0.76127367  0.40630356  0.88836306]
 [ 1.88008793 -0.31438572  1.68493892]
 [ 1.29017191 -0.61401149 -0.01145516]
 [ 1.42962439 -0.6685551   1.67432669]
 [ 1.66048959 -0.91832447 -0.24971912]]",14,-0.2648951336187182
[-2.08948062 -0.29764537 -0.87375423],-0.29028467725446233,-0.9569403357322087,"[[-1.11802352  0.7396542   0.56823839]
 [ 2.49131532 -0.5052214   1.5030812 ]
 [ 1.31939385 -0.82314495 -0.03151883]
 [ 1.37177526 -0.83918026  1.77677802]
 [ 1.65447932 -0.92789309  0.3113937 ]]",8,-0.24605459171546465
[-2.08948062 -0.29764537 -0.87375423],-0.2667127574748985,-0.9637760657954397,"[[-1.13503376  1.20803574  0.43809259]
 [ 2.59001425 -1.07311399  1.60009096]
 [ 1.3480121  -0.78783107 -0.35503641]
 [ 1.68767851 -1.18931593  1.88170276]
 [ 1.43459071 -0.55985722  0.19754036]]",13,-0.22355522505998332
[-2.08948062 -0.29764537 -0.87375423],-0.2429801799032641,-0.9700312531945439,"[[-0.87014664  1.14304179  0.90617967]
 [ 2.69163131 -0.84581201  1.50888012]
 [ 0.9990219  -0.62422852 -0.57320334]
 [ 1.62078578 -0.96458636  2.43107445]
 [ 1.24812493 -0.88133985 -0.13148191]]",10,-0.25711131558176886
[-2.08948062 -0.29764537 -0.87375423],-0.21910124015687008,-0.9757021300385283,"[[-0.91370424  1.31645129  1.20237422]
 [ 2.82217514 -1.34340533  1.14211259]
 [ 0.9942869  -0.19986983 -0.63378172]
 [ 1.7657701  -1.22104335  2.44408831]
 [ 1.24057254 -1.12435351  0.12857143]]",15,-0.25913668561337583
[-2.08948062 -0.29764537 -0.87375423],-0.19509032201612778,-0.9807852804032304,"[[-0.85761004  1.46292028  1.65397686]
 [ 3.0380452  -0.9897543   0.72512087]
 [ 0.63250809 -0.05789335 -0.68040103]
 [ 1.65297748 -1.66862518  2.28910581]
 [ 1.58048199 -1.16588995 -0.02096158]]",8,-0.24198039593051854
[-2.08948062 -0.29764537 -0.87375423],-0.1709618887603008,-0.9852776423889412,"[[-0.69193919  1.69824267  2.04720144]
 [ 2.96128249 -1.15854792  0.85609732]
 [ 0.63866243  0.18445007 -0.62766167]
 [ 1.66674523 -1.91690682  1.79318262]
 [ 1.57773089 -0.90240656  0.21578939]]",7,-0.22912340632625214
[-2.08948062 -0.29764537 -0.87375423],-0.14673047445536141,-0.9891765099647809,"[[-0.56005564  1.54003842  1.87982747]
 [ 2.98191576 -1.35832922  1.21197698]
 [ 0.63687856  0.24312416 -0.4934795 ]
 [ 1.76886773 -2.14284261  1.90349767]
 [ 1.52732218 -1.17409466 -0.21734703]]",9,-0.23486279120008227
[-2.08948062 -0.29764537 -0.87375423],-0.12241067519921595,-0.99247953459871,"[[-0.29935047  1.9974506   1.85657727]
 [ 2.89859047 -1.62963461  1.13784041]
 [ 0.67231322  0.01698142 -0.61089048]
 [ 1.84986597 -2.05627827  1.85412933]
 [ 1.27983725 -1.41378913 -0.45333352]]",6,-0.26110685382860865
[-2.08948062 -0.29764537 -0.87375423],-0.09801714032956044,-0.9951847266721968,"[[ 0.04117715  1.97685574  1.80554237]
 [ 2.74886576 -1.60578927  0.8831833 ]
 [ 0.56681453  0.05613224 -0.44286445]
 [ 1.93248805 -2.38162289  1.85771979]
 [ 0.96867976 -1.4459556  -0.26922742]]",5,-0.27029939887674387
[-2.08948062 -0.29764537 -0.87375423],-0.07356456359966734,-0.9972904566786901,"[[ 0.00470606  1.87909738  1.76988781]
 [ 2.96620965 -1.51212409  0.63063372]
 [ 0.54931578  0.30294499 -0.4972042 ]
 [ 1.94876658 -2.48911993  1.89471701]
 [ 0.91153686 -1.55205018 -0.11548795]]",10,-0.25277721054001495
[-2.08948062 -0.29764537 -0.87375423],-0.04906767432741802,-0.9987954562051723,"[[-0.30033321  1.8359904   2.43396169]
 [ 3.91323929 -1.25474504  0.47113587]
 [ 0.31421616  0.63995546 -0.58511713]
 [ 1.28638003 -2.1809792   1.45225711]
 [-0.01405666 -1.87092413 -0.47276576]]",22,-0.22280626920781987
[-2.08948062 -0.29764537 -0.87375423],-0.024541228522912385,-0.9996988186962041,"[[-0.52826094  1.74378971  2.86916024]
 [ 4.27835187 -1.23195148 -0.03641345]
 [ 0.45901075  0.4364562  -0.85598212]
 [ 1.67185008 -2.65162774  1.99066161]
 [-0.20781418 -2.1545559  -0.09899032]]",11,-0.26878924708572327
[-2.08948062 -0.29764537 -0.87375423],-1.8369701987210294e-16,-0.9999999999999999,"[[-0.45851654  1.61166822  2.78191734]
 [ 4.433113   -1.14703718 -0.19403265]
 [ 0.56072284  0.13454032 -1.06460342]
 [ 1.64489637 -2.75117036  2.36598881]
 [ 0.18770097 -2.45298914 -0.0855459 ]]",8,-0.26327021184173194
[-2.08948062 -0.29764537 -0.87375423],0.024541228522912018,-0.9996988186962041,"[[ 0.3035212   1.44830526  2.99185741]
 [ 3.74988531 -1.23631444 -0.17665014]
 [ 0.7993417  -0.035886   -1.26117054]
 [ 1.26002152 -2.54399806  2.47631956]
 [ 0.19279847 -2.33686657 -0.21740021]]",9,-0.21433925746005822
