init_joint_angles,x_target,y_target,z_target,Theta,iter_count,cost
[0.         0.52359878 1.57079633 1.57079633],-0.1588669822046822,0.3190479096873694,0.3362584025556794,"[[-21.32320611  -7.86365027   4.92991297   2.28988874]
 [ -2.43046765  -0.53395817   2.41761399   2.07389668]
 [ -5.35687914  -1.41567061   4.29067402   1.0155371 ]
 [ -2.78430145   2.23281145   0.71898385   0.9017308 ]
 [ -4.82006043   0.98989152   2.14736593   0.80219101]]",12,1014.870153835428
[0.         0.52359878 1.57079633 1.57079633],-0.2147868695006025,0.284423781355979,0.3362584025556794,"[[-20.18981587  -8.67130094   4.33102631   2.02899705]
 [ -2.33318142   0.17198328   2.96144698   2.62299428]
 [ -4.97985862  -1.3802049    4.49779883   1.17888617]
 [ -2.82062375   1.65553439   0.58294519   1.10798953]
 [ -4.06836096   1.17914446   2.35775429   0.77963544]]",12,947.880443266768
[0.         0.52359878 1.57079633 1.57079633],-0.2633924475641357,0.2401139422792367,0.3362584025556794,"[[-20.22146023  -9.93382644   4.23253019   1.85780062]
 [ -2.31796452  -0.17473249   3.44499673   3.06562452]
 [ -4.7932066   -0.93380975   4.75743557   0.97224233]
 [ -2.93861295   1.98071543   0.81045732   1.49301998]
 [ -3.80630401   0.84813379   2.14082064   0.77775101]]",10,891.2311586157927
[0.         0.52359878 1.57079633 1.57079633],-0.3030285117302936,0.1876273108831066,0.3362584025556794,"[[-19.21790528 -10.3110252    3.37463239   2.07761869]
 [ -1.98597156   0.14646891   3.58346989   2.85776702]
 [ -5.215207    -0.96359059   4.92575209   0.93311778]
 [ -3.33397126   1.93758364   0.77191087   1.92774691]
 [ -3.80901039   0.69954411   2.06529267   0.81051851]]",10,849.1765983415055
[0.         0.52359878 1.57079633 1.57079633],-0.3323453033721169,0.1287512564490079,0.3362584025556794,"[[-18.8482934  -10.75873263   3.34951476   1.77428029]
 [ -1.73328232   0.26382567   4.3485906    3.11247475]
 [ -5.23580195  -0.61853648   4.875434     1.11101367]
 [ -3.48403673   2.111296     1.01510287   1.87647526]
 [ -4.06704853   0.67813787   1.51058023   1.06212643]]",11,824.4113820085249
[0.         0.52359878 1.57079633 1.57079633],-0.3503444743118593,0.0654907323966499,0.3362584025556794,"[[-20.09909063 -10.53922019   2.45142956   1.94549494]
 [ -2.91092924   0.62841397   4.47594148   3.10362617]
 [ -4.78637357   0.33810847   5.08913483   1.16376834]
 [ -4.0220428    2.39321923   1.04788232   1.80452404]
 [ -3.77000956   0.70529662   1.26039058   0.79453068]]",24,818.3705148198002
[0.         0.52359878 1.57079633 1.57079633],0.4259939880896117,0.0,0.1550491316409697,"[[-1.03473589 -0.53361488 -0.8689712   1.36808413]
 [-2.15303249 -1.52325724 -0.00871072 -1.02526135]
 [ 0.9814882  -0.79946773  0.49743735 -0.71569605]
 [ 0.0967245  -1.05263824  0.04366985  0.40165555]
 [-0.07349357  0.19960064 -1.21265873  0.668002  ]]",88,7.462294919503074
[0.         0.52359878 1.57079633 1.57079633],0.4259939880896117,0.0,0.1550491316409697,"[[-1.07364688 -1.25906536 -0.47860691 -0.22548418]
 [ 0.1234693  -0.80202303 -0.14157523  0.61609195]
 [-0.30831668 -0.80802008  0.03375788 -0.27299769]
 [ 0.1636518   0.23075543  0.22037913 -0.79330663]
 [-0.50417353 -0.12922615 -0.08535323 -0.20411357]]",26,7.403708364832222
[0.         0.52359878 1.57079633 1.57079633],0.4207492951997335,0.0666401416371529,0.1550491316409697,"[[-0.86494384 -0.24242095 -1.33337301 -1.01635808]
 [-0.26083845 -2.60578994  0.01030393  0.90184045]
 [ 2.01981148 -1.15590956  0.71466138  0.83334149]
 [ 0.42853686 -0.54022255  0.74837656 -1.45702349]
 [-0.3233557  -0.58376747  0.24513893 -0.10149044]]",87,4.2704402191081385
[0.         0.52359878 1.57079633 1.57079633],0.4051443582751853,0.1316393818212489,0.1550491316409697,"[[-1.98020445 -2.57666753 -2.72776573 -0.13346133]
 [ 0.21970881 -1.82899604  0.35924233  1.0455402 ]
 [ 4.21269298 -0.40481338  1.23997242  0.87789222]
 [-0.45752217  1.47167581  1.01892035 -1.79986594]
 [ 0.96682015 -1.21339373  0.84687303 -0.57721323]]",88,4.482931220322008
[0.         0.52359878 1.57079633 1.57079633],0.3795634226528659,0.1933972235388453,0.1550491316409697,"[[-3.96310423 -2.6556495  -1.04805818 -1.7897244 ]
 [ 1.19004588 -0.57238467  0.2352824   1.52406108]
 [ 6.03265859 -0.56151141  0.76204057  1.42137633]
 [-0.34124113  3.16326212 -0.35401321 -1.25050016]
 [ 2.11774514 -1.26121079  0.10066259 -1.63098416]]",71,4.3130983377272445
[0.         0.52359878 1.57079633 1.57079633],0.3446363758660549,0.2503929837643292,0.1550491316409697,"[[-3.91907984 -3.16796992 -0.96229363 -0.71239288]
 [ 1.75300795 -2.22326081 -0.95517226  0.64999345]
 [ 6.56534823 -0.36459075  1.50059405  1.43538145]
 [ 0.07698612  2.91762533  0.53773168 -2.0261876 ]
 [ 2.49967286 -1.1529151   0.19428884 -0.50910645]]",96,4.353854581569008
[0.         0.52359878 1.57079633 1.57079633],0.3012232377228658,0.3012232377228658,0.1550491316409697,"[[-6.50729055 -4.19323996  1.0342085  -0.83973826]
 [ 3.22613566 -5.30101546 -2.23240113  1.23278507]
 [ 7.02225905  2.29628084  0.58481756  1.57974022]
 [ 2.64042745  2.59720153  0.14833332 -3.96648972]
 [ 2.88622392 -3.54992141 -0.09441403  1.25242999]]",160,4.2919906997491
[0.         0.52359878 1.57079633 1.57079633],0.2503929837643292,0.3446363758660549,0.1550491316409697,"[[-5.54300914 -4.55808704  0.56750226 -1.12869113]
 [ 3.5639715  -4.78962442 -2.0666809   1.11757211]
 [ 7.32998651  2.34116617  1.06791265  2.02413437]
 [ 2.61071597  2.50445719  0.49631165 -4.10373842]
 [ 2.76829122 -3.95635937 -0.18901546  1.276817  ]]",20,4.380395394997833
[0.         0.52359878 1.57079633 1.57079633],0.1933972235388454,0.3795634226528659,0.1550491316409697,"[[-4.77108014 -2.3224261   2.45243749 -1.66958845]
 [ 4.24798846 -7.44452494 -3.67691927  2.60300072]
 [ 7.94812502  1.98245435 -0.06254767  1.23784803]
 [ 1.29884186  2.19295468  1.06148021 -4.68025253]
 [ 2.65371147 -3.54068238 -0.63509223  2.62096281]]",136,4.275613969437336
[0.         0.52359878 1.57079633 1.57079633],0.1316393818212489,0.4051443582751853,0.1550491316409697,"[[-4.18187439  1.12442877  2.00147924  0.33588729]
 [ 3.00932199 -7.40629894 -1.57976844  0.94657398]
 [ 9.7842329   1.3126724  -1.15260799 -0.30686629]
 [ 2.15452333  3.84435971 -0.12245909 -4.39822847]
 [ 2.44512571 -4.90420691 -0.74476165  2.66422541]]",111,4.281124650688464
[0.         0.52359878 1.57079633 1.57079633],0.0666401416371529,0.4207492951997335,0.1550491316409697,"[[-3.41292876  0.96437995  1.62716697  1.38884574]
 [ 2.68091508 -7.28293005 -1.17653034  0.18088334]
 [10.06354271  2.44135381 -1.47460987 -0.30703689]
 [ 2.76365166  3.23880931  0.44032345 -4.98644926]
 [ 3.54682177 -5.74815328 -0.43502733  1.62881367]]",61,4.284863418577524
[0.         0.52359878 1.57079633 1.57079633],2.6084608698497936e-17,0.4259939880896117,0.1550491316409697,"[[-2.72603567 -4.54571292  0.71202323  0.09869531]
 [ 2.39277839 -4.32937837 -1.31830294  0.99259426]
 [10.0138264   2.83489355 -1.46134606  0.18919378]
 [ 4.66672863  4.25400729  1.62307546 -3.36486838]
 [ 2.93186775 -7.2421118   1.50249933  0.91265165]]",143,4.444094672749944
[0.         0.52359878 1.57079633 1.57079633],-0.0666401416371528,0.4207492951997335,0.1550491316409697,"[[-3.99350132 -5.5999794   2.53160029 -1.76139883]
 [ 1.18302581 -2.98580188 -3.15313891  1.21210402]
 [12.65587067  2.81467501 -1.87291015  1.97332501]
 [ 6.43169096  4.82994494  2.68436358 -2.54824713]
 [ 4.55101842 -8.42094305 -0.03736859  1.39270116]]",121,4.404388864753431
[0.         0.52359878 1.57079633 1.57079633],-0.1316393818212489,0.4051443582751853,0.1550491316409697,"[[-3.95793214 -8.9958198   2.26703862 -0.38331694]
 [ 0.98009372 -2.28320895 -3.31086876  0.29967318]
 [13.32918181  1.57384882 -1.43949008  1.96609192]
 [ 7.82444021  7.72929319  3.05745816 -3.82515353]
 [ 4.66676211 -7.70952656 -0.65318122  2.56242557]]",51,4.700783430583596
[0.         0.52359878 1.57079633 1.57079633],-0.1933972235388453,0.3795634226528659,0.1550491316409697,"[[-1.4675439  -8.43859074  0.8296255   1.52373171]
 [-0.29477011 -3.02605537 -4.13304179 -1.7556666 ]
 [13.31766898  3.12453061  2.08738643  1.15456885]
 [ 8.50374997  7.28585054  3.38069005 -3.91740399]
 [ 4.52590865 -6.23616922 -1.57193106  3.90703464]]",95,4.787650817780516
[0.         0.52359878 1.57079633 1.57079633],-0.2503929837643291,0.3446363758660549,0.1550491316409697,"[[-2.48348621 -7.78828559  0.17313913  2.14739774]
 [ 1.56942697 -1.079736   -3.79191046 -3.32914393]
 [13.45253338  3.78157513  1.73150366  1.26568847]
 [ 8.89571075  6.61737655  4.14026062 -2.06042802]
 [ 4.36833929 -5.39700168 -0.92156302  4.51519359]]",74,4.852826463309024
[0.         0.52359878 1.57079633 1.57079633],-0.3012232377228658,0.3012232377228658,0.1550491316409697,"[[ -2.55100169 -12.52618976   0.98326229   0.1745134 ]
 [  2.67517227  -1.82865157  -2.81336498  -3.52592771]
 [ 13.1831691    4.69197576  -0.2468142    2.63310126]
 [  9.64457322   5.47629016   4.52021907  -2.1889294 ]
 [  4.34233483  -5.25094274  -0.43846696   4.91991531]]",91,5.66705312503293
[0.         0.52359878 1.57079633 1.57079633],-0.3446363758660548,0.2503929837643293,0.1550491316409697,"[[ -2.83976421 -17.58074243  -0.2415643    0.04195256]
 [  5.35159734  -2.5768564   -2.69182751  -0.8106309 ]
 [ 12.22005114   3.55426859  -0.36389223   2.90808562]
 [  8.25062045   6.79962883   4.3595832   -3.78997463]
 [  4.35557723  -6.53348081   0.87739158   4.37564929]]",134,5.43583963838742
[0.         0.52359878 1.57079633 1.57079633],-0.3795634226528658,0.1933972235388456,0.1550491316409697,"[[ -4.41237927 -17.029018    -0.4487715   -2.75545352]
 [  7.70371171  -0.99084495  -2.67046924  -1.30577987]
 [ 11.6285584    4.16910887   0.42891223   4.38103345]
 [  8.97800169   4.47495558   5.64878559  -2.03257631]
 [  6.09445321  -8.62254751   1.01773521   4.51127422]]",155,5.770252163301553
[0.         0.52359878 1.57079633 1.57079633],-0.4051443582751853,0.131639381821249,0.1550491316409697,"[[ -4.76462842 -15.88260844   0.28795561  -3.98043961]
 [  8.58994801  -1.26759618  -3.7390972   -1.09974251]
 [ 11.98769741   3.96102061   1.03126379   4.7432784 ]
 [  9.61387239   3.83841314   5.64363491  -1.30912956]
 [  5.78392097  -8.31377996   1.51333753   4.69458599]]",32,6.258570726841081
[0.         0.52359878 1.57079633 1.57079633],-0.4207492951997335,0.0666401416371529,0.1550491316409697,"[[ -4.03058269 -14.03247063   0.98583032  -1.62853131]
 [  8.96125822  -1.92960326  -4.2362697   -2.52927916]
 [ 11.93554376   3.36760245   0.38763685   4.99494908]
 [  9.52272658   4.59908345   5.12830759  -2.58929377]
 [  6.08166256  -9.13093607   0.10761783   7.33436906]]",88,5.687699730890818
[0.         0.52359878 1.57079633 1.57079633],0.1430501495093662,0.0,0.1349608554475176,"[[ -0.64930236  10.47359024  -4.28936109 -14.66521388]
 [ -0.4250781   -2.86570701  -2.54297413  -0.65710871]
 [ -0.12200727   0.4171885   -0.92717477   1.54678017]
 [  0.12632521   3.14637506  -3.03630111   0.50918518]
 [ -0.40329313  -0.45185791   0.83896239   1.2082512 ]]",34,5.310298714437419
[0.         0.52359878 1.57079633 1.57079633],0.1430501495093662,0.0,0.1349608554475176,"[[ 0.45664745  7.2981617  -7.67701642 -7.70914766]
 [-0.86462672 -0.39617162  0.32969365 -3.62701834]
 [-0.17267603  1.91136489  0.15033818 -2.68430484]
 [-0.1708852   2.02152653 -3.76626734  0.4917799 ]
 [-1.43068673  2.29770803  2.7083654   4.43794509]]",29,5.102056560458191
[0.         0.52359878 1.57079633 1.57079633],0.1288837312567255,0.0620671337504495,0.1349608554475176,"[[ 1.55657539  5.75816948 -7.89661363 -8.5765088 ]
 [-0.32081627  0.8445939   0.69878213 -3.10114132]
 [ 1.12156357  2.30559171  0.41692359 -2.33098979]
 [ 0.34866697  1.8852726  -4.09984909 -0.33622284]
 [-0.99929706  3.94105298  1.52965155  4.43655543]]",34,2.1280551262558456
[0.         0.52359878 1.57079633 1.57079633],0.0891903093734569,0.1118411104581811,0.1349608554475176,"[[ 1.69248271  5.90379151 -8.10395308 -8.30210335]
 [ 0.72033823  0.82899414  0.24422395 -3.19992813]
 [ 2.9668648   1.76434052  1.18101324 -1.96683633]
 [ 0.93615658  2.04262857 -4.07186155 -0.4845796 ]
 [ 0.12166116  4.71157728  2.07538843  4.78977019]]",20,2.119952757299852
[0.         0.52359878 1.57079633 1.57079633],0.0318316528714145,0.1394635835984641,0.1349608554475176,"[[ 2.8327199   5.69147579 -7.93857616 -8.54377875]
 [ 2.09621573  1.26723786  0.29140657 -3.33001304]
 [ 3.3418203   1.74024473  1.07061874 -2.92304615]
 [ 1.12374698  1.65690374 -4.32887192 -0.88276386]
 [-0.26203905  4.6669635   1.97152652  4.78276728]]",14,2.1395261039697395
[0.         0.52359878 1.57079633 1.57079633],-0.0318316528714145,0.1394635835984641,0.1349608554475176,"[[ 3.85070585  6.00705958 -6.31862653 -8.0341038 ]
 [ 2.28106468  0.77333684 -0.0871775  -2.9980304 ]
 [ 4.97781708  1.21639544 -0.41010244 -3.38305455]
 [ 2.50113425  2.38302163 -4.95864925 -0.59911097]
 [-0.28620668  5.70852184  1.97036829  4.49957402]]",20,2.1667854600389824
[0.         0.52359878 1.57079633 1.57079633],-0.0891903093734569,0.1118411104581811,0.1349608554475176,"[[ 6.04080036  5.80057745 -6.88511249 -8.1791553 ]
 [ 2.54102524  0.72319186 -0.03087905 -2.99883236]
 [ 5.50526267  1.06789519  0.27541553 -3.12254265]
 [ 2.25718245  2.63366088 -4.50984976 -0.60924839]
 [-0.08158858  5.66214307  1.8189039   4.60582341]]",15,2.189329603454415
[0.         0.52359878 1.57079633 1.57079633],-0.1288837312567254,0.0620671337504495,0.1349608554475176,"[[  7.07178402   4.49871086  -6.57863824 -11.00597556]
 [  4.20118459   2.35749144  -0.51403502  -4.24323023]
 [  5.14272203   1.86064304  -0.35455634  -4.75377952]
 [  3.56147285   1.54963043  -3.18945361  -0.51293134]
 [ -0.35907486   5.08056931   1.49377064   4.70767461]]",72,2.6472040986535057
[0.         0.52359878 1.57079633 1.57079633],0.3570831958986452,0.0,0.1299676544637541,"[[-1.02131451 -3.11145927 -4.6845698   4.00059835]
 [ 0.51941552 -2.21693743 -0.08127886  3.61806127]
 [-0.60942002 -0.97779783 -0.64748278  0.20560229]
 [-0.78609888  0.34302252 -0.61520763  0.89409548]
 [ 0.34935533  0.07203793 -0.17402398 -0.79159269]]",67,5.855081983400019
[0.         0.52359878 1.57079633 1.57079633],0.3570831958986452,0.0,0.1299676544637541,"[[-2.35497329  3.32913966 -1.63854062 -4.60937363]
 [-0.51565744 -1.48207563  0.71186644 -1.2267279 ]
 [ 0.05302252 -0.25336838 -2.27746105  0.96287062]
 [-1.29057357  0.18769865 -0.61149502  0.77344352]
 [-1.51950346 -0.99142414 -0.25910262 -0.30098302]]",92,4.149100694008821
[0.         0.52359878 1.57079633 1.57079633],0.3510031759175252,0.0656138650667759,0.1299676544637541,"[[-4.11521533  3.38722488 -2.26412748 -4.48413842]
 [-0.07112749 -1.29913376  0.73188073 -1.3712765 ]
 [-0.38474173  0.15976708 -2.55836458  1.14883637]
 [-1.03360916  0.30486185 -0.67003814  1.00608286]
 [-1.67749525 -0.44694664 -0.66666372 -0.11869461]]",19,24.45754338170133
[0.         0.52359878 1.57079633 1.57079633],0.332970163762442,0.1289933286538601,0.1299676544637541,"[[-4.18482157  4.55536434 -1.60077708 -3.95692986]
 [-0.6729951  -1.9946586  -0.06051476 -1.43554315]
 [-0.45202031  0.60201721 -3.34386311  0.905242  ]
 [-1.71406789  0.06142638 -1.29619277  0.54781473]
 [-1.27872005 -0.47639515 -1.24387421 -1.07364153]]",79,125.6312092512634
[0.         0.52359878 1.57079633 1.57079633],0.3035982520341229,0.1879800791440823,0.1299676544637541,"[[-9.61595753  5.84563454 -2.40823508 -4.07278045]
 [-1.5908484  -2.19817564  0.28977754 -1.57746899]
 [-1.18222744  0.72000675 -3.23580031 -0.25028568]
 [-3.65914636 -0.3342352  -1.44198517 -0.11529819]
 [-0.46243064 -0.40118861 -1.78984882  0.22527277]]",52,292.27745594261813
[0.         0.52359878 1.57079633 1.57079633],0.2638876659587503,0.2405653934963074,0.1299676544637541,"[[-1.08665268e+01  6.11802889e+00 -3.36080072e+00 -5.14497557e+00]
 [-1.68370442e+00 -1.82532383e+00  3.53398018e-01 -1.96913127e+00]
 [-3.85508095e-01  1.00591378e+00 -3.34869174e+00 -5.76146402e-02]
 [-3.54337873e+00  7.24686962e-01 -9.37043621e-01 -6.55288493e-03]
 [-4.01575563e-01 -9.20391238e-01 -1.56107931e+00  5.16324008e-01]]",18,499.5077808627669
[0.         0.52359878 1.57079633 1.57079633],0.2151907019175229,0.2849585418994034,0.1299676544637541,"[[-11.62026567   5.40536041  -3.06701224  -5.8814176 ]
 [ -1.43811398  -0.9461276    0.44809945  -2.60105493]
 [ -0.24759654   1.74208414  -3.33649967  -1.16596966]
 [ -3.93166286   0.96569934  -1.18536283  -0.38126792]
 [ -0.83388284  -0.50780109  -1.91513672   1.10886879]]",17,717.5101172129848
[0.         0.52359878 1.57079633 1.57079633],0.1591656766152937,0.3196477689282157,0.1299676544637541,"[[-12.05038083   6.02702472  -5.6843873   -6.94787392]
 [ -1.34827616   0.20166579   0.71707885  -2.92463567]
 [ -0.42382635   2.09016146  -3.03872242  -1.28547604]
 [ -3.94302812   2.21190971  -1.10365441  -0.94193289]
 [ -0.34395023  -0.22567579  -1.24881912   0.6894079 ]]",24,915.5996996618574
[0.         0.52359878 1.57079633 1.57079633],0.0977204550941186,0.3434517745614202,0.1299676544637541,"[[-11.25425096   7.64956656  -4.84825812  -6.57411531]
 [ -0.62141363   1.65761102  -1.05298184  -2.80887191]
 [  0.20667349   1.88526643  -4.93104812  -1.82496031]
 [ -3.71270911   3.10004244  -2.00687688  -0.45197746]
 [ -0.50526288  -0.11308646  -2.16194482   0.66315813]]",14,1068.691231265734
[0.         0.52359878 1.57079633 1.57079633],0.0329474806774809,0.3555599419369359,0.1299676544637541,"[[-11.19096901   9.68127288  -4.7439489   -6.47478354]
 [ -1.39129714   2.5607897   -1.36503198  -3.07041197]
 [  0.12680783   2.96787702  -4.86233266  -1.8844419 ]
 [ -3.72131193   3.00236129  -1.70694984  -0.58030499]
 [ -0.09236191  -0.1353734   -2.31766805   0.4295204 ]]",10,1189.198858430606
[0.         0.52359878 1.57079633 1.57079633],-0.0329474806774808,0.3555599419369359,0.1299676544637541,"[[-1.07723856e+01  9.35362133e+00 -4.89003836e+00 -6.46433615e+00]
 [-1.84169294e+00  2.74902373e+00 -1.45175872e+00 -3.13474732e+00]
 [ 4.77590560e-03  3.26197640e+00 -4.69725021e+00 -1.83564326e+00]
 [-3.48081774e+00  2.91658990e+00 -1.53739722e+00 -7.06756710e-01]
 [-9.54631109e-01 -1.49238069e-01 -2.38182216e+00  3.96177043e-01]]",10,1286.050392060453
[0.         0.52359878 1.57079633 1.57079633],-0.0977204550941185,0.3434517745614202,0.1299676544637541,"[[-10.60253509  10.28597308  -1.88435921  -6.47931194]
 [ -1.69288299   3.13320478  -0.85649644  -3.00924235]
 [  0.07565645   2.99764725  -4.76772493  -1.68607803]
 [ -2.97215826   2.87355006  -1.47135904  -0.87602717]
 [ -0.59232909  -0.74976626  -3.03235635   0.53887361]]",11,1372.1118360900634
[0.         0.52359878 1.57079633 1.57079633],-0.1591656766152936,0.3196477689282158,0.1299676544637541,"[[-10.49358225   9.98722333   2.98815133  -5.78794405]
 [ -1.62242006   3.23309202   3.57703126  -3.30827909]
 [ -0.39460669   2.86468799  -2.92673563  -2.04143269]
 [ -2.8478483    2.6092392    0.4270611   -1.67153288]
 [ -0.72090928  -1.12936732  -4.48451341   0.6905119 ]]",10,1193.1121186399253
[0.         0.52359878 1.57079633 1.57079633],-0.2151907019175226,0.2849585418994035,0.1299676544637541,"[[-10.60747603  10.41858122   4.36487158  -5.61835312]
 [ -2.01033648   3.2741518    4.41302912  -3.60299383]
 [ -0.63460059   2.14503468  -3.05395307  -2.04541553]
 [ -2.21509087   2.31415877   0.37972463  -1.77359787]
 [ -0.84917661  -0.96127447  -4.6637307    0.43407765]]",10,851.5162971019371
[0.         0.52359878 1.57079633 1.57079633],-0.2638876659587503,0.2405653934963075,0.1299676544637541,"[[-11.6893875   10.65616993   4.3847429   -5.7353022 ]
 [ -2.26841401   3.48401298   4.92338361  -3.79155216]
 [ -0.8437615    2.42189192  -2.99104169  -1.9243103 ]
 [ -2.47705692   2.29670643   0.49504643  -1.89569949]
 [ -1.03002907  -1.02962419  -4.28890957   0.27860295]]",10,547.3030787878204
[0.         0.52359878 1.57079633 1.57079633],-0.3035982520341228,0.1879800791440824,0.1299676544637541,"[[-11.77013534  10.25753029   4.09939789  -5.86103549]
 [ -2.26095486   3.42674792   5.29087323  -3.87900021]
 [ -0.73624293   2.81691287  -2.74156691  -2.43969485]
 [ -2.72464843   2.26945286   0.3327127   -1.65380349]
 [ -0.77731615  -1.05921428  -4.11644663   0.06486874]]",12,302.91486196527507
[0.         0.52359878 1.57079633 1.57079633],-0.332970163762442,0.1289933286538602,0.1299676544637541,"[[-12.23336664  10.00369362   3.70021492  -5.78035793]
 [ -2.85296492   3.57299526   5.62125861  -3.70902039]
 [ -0.34711873   2.60180771  -2.46266296  -2.78936603]
 [ -2.56016024   2.49679469   0.20976851  -1.86359008]
 [ -1.1368172   -0.6640325   -3.76340814  -0.04485982]]",12,128.62760959238443
