init_joint_angles,x_target,y_target,Theta,iter_count,cost
[ 0.53623095 -2.44887214],-0.20026884056068314,-0.8774351209636412,"[[-20.5213307   -6.55055821]
 [-10.18211678  -3.76166148]
 [ -0.56561753  -5.68504229]
 [  3.28247554  -0.61826127]
 [ -4.01222118   0.463177  ]]",10,18.532524082719007
[ 0.53623095 -2.44887214],0.20026884056068278,-0.8774351209636413,"[[-21.3491302   -7.29362147]
 [-10.86867304  -3.88759779]
 [ -1.36670917  -5.23872304]
 [  2.95889202  -0.85186372]
 [ -3.53203      0.33663275]]",14,53.35000450333432
[ 0.53623095 -2.44887214],0.5611408216728601,-0.703648334221227,"[[-22.31277124  -8.1313671 ]
 [-10.54613703  -4.99479453]
 [ -2.3772899   -4.85303405]
 [  2.12534156  -0.70468995]
 [ -3.8350238    1.02404239]]",30,74.98211010761153
[ 0.53623095 -2.44887214],0.8108719811121772,-0.39049536520580247,"[[-22.79055258  -9.38627311]
 [-10.8833366   -4.94360101]
 [ -3.10919733  -5.39275649]
 [  2.08179361  -0.70692389]
 [ -4.04700393   0.50441161]]",18,66.95322460213195
[ 0.53623095 -2.44887214],0.9,-2.2043642384652358e-16,"[[-23.68928948 -10.23682946]
 [-10.66798925  -5.51448337]
 [ -3.74975518  -5.52873023]
 [  1.8954414    0.12401346]
 [ -4.38989542   1.70924343]]",31,35.09307641592274
[ 0.53623095 -2.44887214],1.0,0.0,"[[-23.68767877 -10.18519492]
 [-11.10932287  -5.51261675]
 [ -3.91949256  -5.6314432 ]
 [  2.24391986   0.19951653]
 [ -4.39991955   2.10958039]]",6,44.561014235572905
[ 0.53623095 -2.44887214],0.9238795325112867,0.3826834323650898,"[[-24.16337891 -10.80656055]
 [-11.5261212   -5.85356994]
 [ -3.98134531  -6.01592342]
 [  2.6730316    0.61740016]
 [ -4.18841323   1.55716968]]",17,9.062889130403184
[ 0.53623095 -2.44887214],0.7071067811865476,0.7071067811865475,"[[-24.08678598 -11.21679945]
 [-11.81129684  -5.41839812]
 [ -4.14070116  -6.13154748]
 [  2.29350868   0.51226657]
 [ -4.19159621   1.25280981]]",15,-5.637152992480247
[ 0.53623095 -2.44887214],0.38268343236508984,0.9238795325112867,"[[-24.28716486 -11.12278263]
 [-11.50708956  -5.24159964]
 [ -4.00815551  -5.93703937]
 [  2.50121475   0.83174963]
 [ -3.8713163    0.79400512]]",17,9.077908157224233
[ 0.53623095 -2.44887214],6.123233995736766e-17,1.0,"[[-23.53540035 -10.64476382]
 [-11.52880717  -4.94675765]
 [ -4.04636213  -5.49670828]
 [  2.41804148   0.99479898]
 [ -3.99486123   0.66075762]]",6,44.599811106095984
[ 0.53623095 -2.44887214],-0.3826834323650897,0.9238795325112867,"[[-22.67667696 -10.3053645 ]
 [-10.89052356  -5.05358434]
 [ -4.19881899  -5.90203183]
 [  2.92515009   1.15675914]
 [ -3.02754746   0.82455354]]",10,80.13462698397807
[ 0.53623095 -2.44887214],-0.7071067811865475,0.7071067811865476,"[[-21.12957232  -9.62037416]
 [-11.12086331  -4.75244155]
 [ -4.63125331  -5.65800579]
 [  3.17179096   1.65873927]
 [ -2.81058667   1.15720848]]",18,94.99775023305878
[ 0.53623095 -2.44887214],-0.9238795325112867,0.38268343236508984,"[[-19.98127486  -9.90668834]
 [-10.81903875  -3.89340414]
 [ -4.53556733  -5.52265673]
 [  3.43147143   1.54128021]
 [ -2.82364254   1.77484178]]",12,80.60780509015362
[ 0.53623095 -2.44887214],-1.0,1.2246467991473532e-16,"[[-18.41795482  -9.42681853]
 [-10.85106348  -3.64835335]
 [ -4.50464067  -5.16538784]
 [  4.01342596   1.63638449]
 [ -3.61223651   1.69696697]]",7,45.529890934077706
[ 0.53623095 -2.44887214],-0.9238795325112867,-0.38268343236508967,"[[-17.37941003  -9.68423296]
 [-10.22604703  -3.23155892]
 [ -4.70583088  -5.17522922]
 [  4.25655187   2.02157975]
 [ -3.18484046   1.8995013 ]]",8,10.444679754932922
[ 0.53623095 -2.44887214],-0.7071067811865477,-0.7071067811865475,"[[-17.15768574 -10.56167175]
 [ -9.84508887  -3.27318497]
 [ -4.65398345  -6.1258399 ]
 [  4.18173066   1.80752362]
 [ -3.2358966    1.97697728]]",11,-4.106085124567677
[ 0.53623095 -2.44887214],-0.38268343236509034,-0.9238795325112865,"[[-17.4426452  -10.52536017]
 [-10.36456137  -3.61371803]
 [ -4.44827409  -5.88689054]
 [  4.2779919    1.96565853]
 [ -3.28914493   2.08977383]]",6,10.443270659141149
[ 0.53623095 -2.44887214],-1.8369701987210297e-16,-1.0,"[[-18.69121933 -11.05623771]
 [-10.60879589  -3.15788161]
 [ -4.39408777  -5.75543745]
 [  4.27755926   2.37034746]
 [ -3.38234591   1.17951288]]",13,45.56879742687679
[ 0.53623095 -2.44887214],0.38268343236509,-0.9238795325112866,"[[-20.02140525 -10.23177085]
 [-11.14509997  -2.58051573]
 [ -4.70134387  -5.03945076]
 [  3.78791441   1.8125342 ]
 [ -2.87485659   1.68560017]]",18,80.56303568085558
[ 0.53623095 -2.44887214],0.7071067811865475,-0.7071067811865477,"[[-21.39261048  -9.91971208]
 [-11.29234471  -2.848516  ]
 [ -4.47736906  -6.49224715]
 [  3.51096619   1.23956188]
 [ -3.4217381    1.46372979]]",26,94.93770550799904
[ 0.53623095 -2.44887214],0.9238795325112865,-0.3826834323650904,"[[-21.8507871  -10.53440795]
 [-12.41563363  -3.29157684]
 [ -4.55474273  -6.92079147]
 [  4.10059007   0.75116969]
 [ -3.62315743   1.74172766]]",12,80.08360062384781
[ 0.53623095 -2.44887214],1.0,-2.4492935982947064e-16,"[[-22.09610477 -11.21582804]
 [-13.22872139  -3.45081465]
 [ -4.45699844  -6.99768929]
 [  3.655581     0.47405403]
 [ -4.26905958   1.57367768]]",10,44.54415765822101
[2.62367051 0.67880023],0.6,0.0,"[[-1.59923049 -0.13429482]
 [-3.14103357  0.2733732 ]
 [-8.03093604 -0.14054233]
 [-0.70731802 -0.72731079]
 [-0.9278757  -0.76041136]]",20,19.025116701873554
[2.62367051 0.67880023],0.45962666587138684,0.38567256581192355,"[[-2.05915257  0.16156399]
 [-3.99054754  0.39539894]
 [-8.09211515  0.29339283]
 [-0.53262651 -0.67165918]
 [-0.99976217 -1.09324613]]",12,1.0969685903257782
[2.62367051 0.67880023],0.10418890660015824,0.5908846518073247,"[[-1.73438209  0.24273481]
 [-3.82463102  0.46250973]
 [-8.07114757  0.49828782]
 [-0.88270254 -0.33790908]
 [-0.95359087 -0.95978573]]",7,12.72976474299802
[2.62367051 0.67880023],-0.30000000000000004,0.5196152422706631,"[[-0.81252429  0.27036564]
 [-3.56477091  0.59118234]
 [-7.71069397  0.4821765 ]
 [-0.75922855 -0.47374493]
 [-0.7760213  -1.03686954]]",12,34.73819281507298
[2.62367051 0.67880023],-0.563815572471545,0.20521208599540133,"[[ 0.09795423  0.4978038 ]
 [-2.93427958  0.60588403]
 [-7.43137551  0.22463461]
 [-0.26804232  0.06167789]
 [-0.31051435 -1.47560915]]",12,31.027851755859217
[2.62367051 0.67880023],-0.563815572471545,-0.2052120859954012,"[[ 0.45306134  0.85402373]
 [-2.46133038  0.41924956]
 [-6.6898717   0.39937184]
 [-0.04991374 -0.08058959]
 [-0.37296964 -1.29186825]]",7,8.095389104024312
[2.62367051 0.67880023],-0.29999999999999977,-0.5196152422706632,"[[ 0.55252802  0.61734837]
 [-2.52779711  0.68542415]
 [-6.53728289  0.53260712]
 [-0.12426655  0.24767368]
 [-0.32266394 -1.45522296]]",11,4.0970970026258655
[2.62367051 0.67880023],0.10418890660015798,-0.5908846518073249,"[[-0.51390266  0.82666747]
 [-2.65484341  0.68360241]
 [-6.41874197  0.19495626]
 [-0.13818951 -0.01073201]
 [-0.30346193 -1.21269493]]",12,25.647445361646174
[2.62367051 0.67880023],0.45962666587138673,-0.3856725658119237,"[[-1.45539859e+00  1.03845699e+00]
 [-3.21878078e+00  7.68820432e-01]
 [-6.46891332e+00  1.36185931e-03]
 [-1.26040477e+00 -5.53070661e-02]
 [-7.91884011e-01 -8.70707588e-01]]",11,36.8893500818935
[2.62367051 0.67880023],0.6,-1.4695761589768238e-16,"[[-2.41266046  0.02016754]
 [-3.32262376  1.16353966]
 [-7.00594092  0.01012734]
 [-1.63206611 -0.09929632]
 [-0.08199564 -0.88977279]]",10,18.921161155875275
[2.62367051 0.67880023],0.7,0.0,"[[-2.74831052 -0.01834281]
 [-3.24811538  0.92300595]
 [-6.86032482 -0.19152835]
 [-1.58459408 -0.20683848]
 [-0.06187718 -0.90610305]]",5,25.399025012250558
[2.62367051 0.67880023],0.5888774729818268,0.37844857221891826,"[[-3.103128   -0.3046988 ]
 [-3.40094606  0.94984961]
 [-7.10336414 -0.54739968]
 [-2.25052211  0.46460901]
 [-0.27088589 -0.26779516]]",36,2.985225838512516
[2.62367051 0.67880023],0.2907905091013205,0.6367423967481628,"[[-3.21831158 -0.03990597]
 [-3.29636708  1.11978127]
 [-7.07016532 -0.86281408]
 [-1.98437416  0.57189941]
 [-0.22911242  0.22096733]]",6,6.776571051868894
[2.62367051 0.67880023],-0.0996203867912995,0.6928750093166529,"[[-2.74712028 -0.61010038]
 [-2.72154999  2.01876328]
 [-6.70784658 -0.75564857]
 [-2.43379705  0.81173985]
 [-0.29797809  0.52754536]]",11,32.32353247975525
[2.62367051 0.67880023],-0.45840251376169944,0.5290247020479808,"[[-1.79693292  0.05715334]
 [-2.64830869  2.46564349]
 [-6.77510947 -0.48603324]
 [-2.21480145  1.14060109]
 [-0.12959369  0.09016285]]",10,49.89570214778601
[2.62367051 0.67880023],-0.6716450815301481,0.19721278978900073,"[[-0.63649977  0.60884697]
 [-2.78028177  3.2444809 ]
 [-6.8385709  -0.09148115]
 [-1.18821339  2.00242699]
 [ 0.48486914 -0.12111022]]",14,39.111411401505606
[2.62367051 0.67880023],-0.6716450815301482,-0.19721278978900061,"[[ 0.08712627  1.21979721]
 [-2.04754373  2.9936055 ]
 [-6.47518775  0.4499218 ]
 [-1.27851864  2.30228642]
 [ 0.65089901 -0.11075021]]",7,12.885463518087409
[2.62367051 0.67880023],-0.4584025137616996,-0.5290247020479807,"[[ 0.78524104  1.37719278]
 [-2.06098377  2.62912355]
 [-6.72056513  0.16141739]
 [-1.22492223  2.79850934]
 [ 0.62787957 -0.27691233]]",7,1.9810052503936553
[2.62367051 0.67880023],-0.09962038679129967,-0.6928750093166528,"[[ 0.51481183  1.36902307]
 [-2.61745965  2.91312348]
 [-6.9454949   0.06821547]
 [-1.28688311  2.53596366]
 [ 0.57869152 -0.21042845]]",9,19.172172178545512
[2.62367051 0.67880023],0.29079050910132076,-0.6367423967481627,"[[-0.53228832  0.14968718]
 [-2.81347513  2.50683816]
 [-6.92369229 -0.18229844]
 [-1.81682095  2.76082371]
 [ 0.1084107  -0.4032469 ]]",26,44.337126780610056
[2.62367051 0.67880023],0.5888774729818268,-0.3784485722189182,"[[-2.02035265 -0.28705658]
 [-3.08460921  1.9505489 ]
 [-6.90383025  0.52460906]
 [-1.92052151  2.8829808 ]
 [-0.21359015 -0.1333095 ]]",15,47.93105840875868
[2.62367051 0.67880023],0.7,-1.7145055188062944e-16,"[[-2.37383313 -1.14504617]
 [-3.5806882   1.10187143]
 [-7.25643161  0.57308899]
 [-2.05243851  2.87951333]
 [-0.38711886  0.45705101]]",10,25.398423631359748
[2.62367051 0.67880023],0.8,0.0,"[[-2.14296429 -1.2232858 ]
 [-3.87856148  0.47115775]
 [-7.16596948  0.63204362]
 [-2.30551855  2.31958926]
 [-0.26542052  0.81828342]]",11,32.84529656775618
[2.62367051 0.67880023],0.692820323027551,0.39999999999999997,"[[-2.39231891 -2.25729612]
 [-4.55142828  0.87737814]
 [-7.00512408  0.46461007]
 [-1.94154863  2.62010373]
 [-0.48391552  0.88392666]]",20,5.008852109330906
[2.62367051 0.67880023],0.40000000000000013,0.6928203230275509,"[[-2.11011359 -2.35590692]
 [-4.67108617  1.055927  ]
 [-7.4132628   0.66396502]
 [-2.24857578  2.61631778]
 [-0.0083538   1.00286479]]",8,4.991565489337888
[2.62367051 0.67880023],4.898587196589413e-17,0.8,"[[-1.19431384 -2.66782769]
 [-4.56307156  1.624004  ]
 [-7.25638528  0.81089423]
 [-2.69854983  2.53783048]
 [ 0.12363753  0.80304572]]",16,32.875052261642075
[2.62367051 0.67880023],-0.39999999999999986,0.6928203230275511,"[[-0.39117655 -3.28648917]
 [-3.66227149  1.51024366]
 [-7.42262096  1.70244372]
 [-2.21973227  2.72030704]
 [ 0.14996535  0.545137  ]]",20,60.87342446580391
[2.62367051 0.67880023],-0.6928203230275508,0.4000000000000003,"[[ 1.02074514e+00 -3.47986124e+00]
 [-3.80727171e+00  1.76334051e+00]
 [-6.76040548e+00  1.64940835e+00]
 [-1.71232875e+00  2.84291217e+00]
 [-5.11702809e-01 -6.00020329e-03]]",13,61.18978749686637
[2.62367051 0.67880023],-0.8,9.797174393178826e-17,"[[ 1.70009316 -2.37446288]
 [-3.79858989  2.25241085]
 [-6.34282589  1.8683777 ]
 [-1.43286848  3.19336076]
 [ 0.41613929 -0.34989147]]",17,33.66546517141005
[2.62367051 0.67880023],-0.6928203230275513,-0.3999999999999995,"[[ 2.23418213 -2.40217081]
 [-3.07530715  2.02092701]
 [-6.384402    1.43708196]
 [-1.33119702  3.44807736]
 [ 0.91464141 -0.23852418]]",8,6.161955768415522
[2.62367051 0.67880023],-0.40000000000000036,-0.6928203230275507,"[[ 2.27288222 -2.41375072]
 [-3.13595455  1.98816972]
 [-6.31599537  1.40336   ]
 [-1.47342728  3.43893132]
 [ 0.90780884 -0.35349689]]",1,6.161082766575947
[2.62367051 0.67880023],-1.4695761589768238e-16,-0.8,"[[ 1.21849595 -0.82799111]
 [-3.11260667  2.02268397]
 [-6.53775226  1.13835957]
 [-1.92680397  3.38669241]
 [ 0.5098042  -0.6251019 ]]",20,33.62859007830666
[2.62367051 0.67880023],0.39999999999999947,-0.6928203230275513,"[[ 0.16945613 -0.93216261]
 [-3.78791732  2.06051205]
 [-6.9638854   1.62118108]
 [-1.89114441  3.49601585]
 [-0.05427217 -1.07359547]]",12,61.01553354073892
[2.62367051 0.67880023],0.6928203230275504,-0.400000000000001,"[[-1.0050732  -1.59444167]
 [-3.87950046  1.95460613]
 [-7.19146709  1.62086897]
 [-2.3643143   3.60483105]
 [-0.74157837 -1.1118897 ]]",12,60.76220153382053
[2.62367051 0.67880023],0.8,-1.9594348786357652e-16,"[[-2.28399309 -2.26827502]
 [-3.92180359  0.88141553]
 [-6.76615096  1.52442345]
 [-2.23373365  3.81553466]
 [-0.5175502  -1.45454927]]",15,32.83402762307669
[2.62367051 0.67880023],0.9,0.0,"[[-2.28462289 -2.20237809]
 [-4.18510925  0.40758481]
 [-6.73886704  1.69657442]
 [-2.18301513  3.77872574]
 [-0.69175082 -1.60684242]]",12,41.29948728924246
[2.62367051 0.67880023],0.8108719811121773,0.3904953652058023,"[[-2.40946887 -2.88457795]
 [-4.73376356  0.43182443]
 [-7.14856339  1.61178297]
 [-2.24123019  3.6021311 ]
 [-0.56429152 -1.45958212]]",7,9.516786846887484
[2.62367051 0.67880023],0.5611408216728603,0.7036483342212267,"[[-2.65285594 -3.01364169]
 [-4.69819951  0.83080104]
 [-7.12089604  1.69391867]
 [-2.49191057  3.49477761]
 [-0.57481554 -1.77908236]]",8,1.647702541500252
[2.62367051 0.67880023],0.200268840560683,0.8774351209636413,"[[-2.11635017 -3.19740499]
 [-4.59116741  1.1200087 ]
 [-7.05842559  1.71929793]
 [-2.20722413  3.05578702]
 [-0.76472935 -1.85236629]]",10,23.67840225580641
