init_joint_angles,x_target,y_target,z_target,Theta,iter_count,cost,gen_q
[0.         0.52359878 1.57079633 1.57079633],0.0335912987349885,0.4053866887387731,0.2907460356440133,"[[ 4.70074372 -0.47433535 -0.46104034 -1.45181148]
 [ 3.58241793  0.55817274 -1.2922311   0.65269693]
 [ 0.75156123  1.25810074 -0.61315174 -0.61921681]
 [ 0.38712987  0.73583338  1.15790188  0.95122583]
 [ 0.59171832  0.00687674  0.81495475  1.38925693]]",12,1.6972485543297258,[1.45002344 0.69355896 1.33418621 1.43597899]
[0.         0.52359878 1.57079633 1.57079633],-0.0335912987349882,0.4053866887387731,0.2907460356440133,"[[ 3.49181266 -0.89318357 -0.24604427 -0.71648781]
 [ 4.71916583  0.48281462 -1.43162609  0.68703315]
 [ 2.02780959  1.61903253 -0.7238263  -0.4052877 ]
 [ 1.09458253  0.80329556  1.25812875  0.43230114]
 [ 1.09970653  0.10122141  0.60102066  1.30519721]]",15,1.8074397119457823,[1.58459357 0.65235225 1.34219833 1.55790639]
[0.         0.52359878 1.57079633 1.57079633],-0.0998576131414549,0.3943287966342068,0.2907460356440133,"[[ 4.21994923 -0.98893014  0.59488805 -0.56625429]
 [ 4.80834155  0.22102552 -1.62165459  0.67148756]
 [ 2.04220703  1.18980507 -0.14566444 -0.75342398]
 [ 1.2661071   1.36286336  0.5782664   0.5562709 ]
 [ 0.48527333 -0.28931016  0.61843183  1.37042684]]",12,1.961686394165289,[1.72328056 0.58023817 1.48034428 1.5558048 ]
[0.         0.52359878 1.57079633 1.57079633],-0.1634000721707925,0.3725146428959134,0.2907460356440133,"[[ 4.72599491 -1.13982896  0.66297287 -0.03982538]
 [ 5.24514082  0.1747337  -1.71386092  0.45769618]
 [ 1.75953999  1.24968502 -0.32691816 -0.81364127]
 [ 1.8282493   1.53975025  0.82533278  0.39554869]
 [ 1.01461546 -0.1137754   0.33163332  1.21121558]]",7,2.1240393855265243,[1.89256421 0.56824156 1.46944385 1.59825805]
[0.         0.52359878 1.57079633 1.57079633],-0.2224854031835086,0.340539260772619,0.2907460356440133,"[[ 5.44092739 -0.8407174   0.75544141  0.17797304]
 [ 5.7963908  -0.66604583 -1.71775996  0.75056076]
 [ 1.43355153  1.24281501 -0.43968099 -0.52072466]
 [ 1.96263607  1.81084572  0.64827904  0.68116836]
 [ 0.97090426 -0.36512407  0.68699887  0.88229182]]",9,2.2894049776540464,[2.07069675 0.5117427  1.47086643 1.71817405]
[0.         0.52359878 1.57079633 1.57079633],-0.2755019123735389,0.2992748553350465,0.2907460356440133,"[[ 6.14311852 -0.51662767  0.9293738   0.17279971]
 [ 5.79717234 -0.8110797  -1.76969227  0.27684877]
 [ 1.43161215  1.19905605 -0.77916756 -0.55704349]
 [ 2.53784621  1.98246635  0.17083168  0.49984832]
 [ 1.4616745  -0.10621847  0.40097015  0.79983392]]",7,2.456132209539614,[2.24110413 0.56029484 1.4232592  1.63312808]
[0.         0.52359878 1.57079633 1.57079633],-0.3210034475739042,0.2498470119952564,0.2907460356440133,"[[ 6.6411886  -0.71601155  1.10405781 -0.02544505]
 [ 5.88627244 -0.62343319 -1.23766936  0.44830319]
 [ 1.92095105  1.18285114 -0.73286521 -0.82004937]
 [ 2.54174077  1.85268343  0.0442255   0.43414335]
 [ 1.55551567 -0.23100415  0.34809346  0.70791613]]",7,2.6237521253264164,[2.39368784 0.53930071 1.52521036 1.58959146]
[0.         0.52359878 1.57079633 1.57079633],-0.3577488455179885,0.1936039934707869,0.2907460356440133,"[[ 7.10677072 -0.25031247  1.32813119 -0.07267824]
 [ 6.48428386 -0.68864545 -1.88154222  0.73758048]
 [ 2.23062196  0.72472054 -0.46932219 -1.0905308 ]
 [ 2.19114337  2.02141798 -0.4930536   0.90045512]
 [ 1.28633094 -0.75661011  0.39415933 -0.28564904]]",10,2.7848530053842064,[2.56417002 0.56357179 1.46779549 1.60079589]
[0.         0.52359878 1.57079633 1.57079633],-0.3847357875379805,0.1320799626923785,0.2907460356440133,"[[ 7.29686218 -0.24745614  2.00191717  0.20183888]
 [ 6.78595063 -0.31996208 -2.25188438  0.58011314]
 [ 2.73015503  0.28385013 -0.46997538 -1.70961792]
 [ 2.90947237  1.80125851 -1.28506531  1.01171221]
 [ 0.92104871 -0.80063303  0.49449654 -0.1656226 ]]",10,2.9493085637195624,[2.72752993 0.55680873 1.48684644 1.57323451]
[0.         0.52359878 1.57079633 1.57079633],-0.4012281402052819,0.0669531348384882,0.2907460356440133,"[[ 7.7048664   0.33115487  1.9152679   0.35541105]
 [ 7.16576254 -0.55312172 -2.59415216  0.43951671]
 [ 3.14713     0.30164199 -0.56038723 -1.80109636]
 [ 2.96913374  1.85166032 -1.42703831  1.16242792]
 [ 0.60589365 -1.35626307  0.63348872 -0.01232723]]",7,3.1265681519516946,[2.89221405 0.61759982 1.40816651 1.58382496]
[0.         0.52359878 1.57079633 1.57079633],0.3348631561299829,0.0,0.1933333333333332,"[[-0.90858208  1.92204361 -2.28468245 -1.71079737]
 [ 0.65617965  1.09335074 -0.92832122 -2.3089284 ]
 [ 0.31868608  0.33770385 -0.66238897 -0.54014843]
 [-0.18545911 -0.36681723  0.10208802  0.48718012]
 [ 0.03284547 -1.23327015  0.47453225  0.0883872 ]]",22,1.01505573663231,[-0.04484962  1.00026313  0.98676333  0.9190485 ]
[0.         0.52359878 1.57079633 1.57079633],0.3348631561299829,0.0,0.1933333333333332,"[[ 0.40664302  2.08325013 -2.35345263 -2.48135531]
 [-0.59047139  1.33807474 -0.92358732 -0.56442605]
 [-0.35950184 -0.32252547 -0.76820288 -0.28605014]
 [ 0.33009923 -1.20892669  0.19755566 -0.42838418]
 [-0.6653755   1.13743045 -0.10617339 -0.68189972]]",24,1.018873294451146,[-0.04388278  0.9984678   0.95708003  0.9826955 ]
[0.         0.52359878 1.57079633 1.57079633],0.328428854481656,0.0653285609607354,0.1933333333333332,"[[ 0.96463361  2.55672115 -1.68189588 -2.77225977]
 [ 0.17472544  1.43119714 -1.58039623 -0.88950093]
 [-0.35247057 -0.85721945 -0.63824303  0.00922784]
 [-0.30111881 -1.64411312 -0.09502765 -0.54691404]
 [ 0.50820135  1.49319296 -0.18502436 -0.92795246]]",17,1.0301962865351837,[0.1515888  1.02165641 0.97520759 0.90244774]
[0.         0.52359878 1.57079633 1.57079633],0.3093732161406226,0.1281465819604288,0.1933333333333332,"[[ 1.47756595  2.72936511 -1.6855748  -2.57535645]
 [ 0.47597045  0.87146686 -1.38321661 -0.69559853]
 [ 0.0408174  -0.64386213 -0.95292981  0.07673812]
 [ 0.24576292 -1.64266487  0.24763453 -0.73212658]
 [ 0.74679734  1.47924156 -0.12076734 -1.24822456]]",7,1.0158534611618786,[0.36412848 0.99404888 0.99319876 0.95264499]
[0.         0.52359878 1.57079633 1.57079633],0.2784285386018035,0.186040001680814,0.1933333333333332,"[[ 1.87491153  3.17423888 -1.62022346 -2.64436861]
 [ 1.13785933  0.67130475 -1.36542964 -0.62951844]
 [ 0.16272988 -0.77183744 -0.64213833 -0.58279965]
 [ 0.39152681 -2.00368342 -0.17145055 -0.53384937]
 [ 0.01273345  1.59240111 -0.17590529 -1.59745266]]",10,1.019398870642294,[0.53259143 1.01104    1.01166466 0.88686361]
[0.         0.52359878 1.57079633 1.57079633],0.2367840084690405,0.2367840084690405,0.1933333333333332,"[[ 2.85926693  2.84002455 -1.90205977 -2.56825177]
 [ 1.23541139  0.91655331 -1.3685516  -0.91984805]
 [ 0.27482814 -0.75642373 -0.30254039 -0.4280782 ]
 [ 0.40145361 -1.53519225  0.11943305 -0.56517596]
 [-0.02170145  1.15726066 -0.29848137 -1.48342108]]",8,1.0199551358779175,[0.73085186 1.00767891 1.01149625 0.87548067]
[0.         0.52359878 1.57079633 1.57079633],0.186040001680814,0.2784285386018035,0.1933333333333332,"[[ 3.57382178  3.52488463 -1.90755392 -2.57100066]
 [ 1.30552444  0.54770039 -1.38683612 -0.84511572]
 [ 0.68536566 -1.63681631 -0.40921861 -0.13383476]
 [ 0.50464083 -1.46901176  0.17587456 -0.67110865]
 [ 0.6555637   1.21154541 -0.62951242 -1.67108333]]",17,1.015097398127261,[0.93038544 0.99130723 0.99292069 0.90473108]
[0.         0.52359878 1.57079633 1.57079633],0.1281465819604288,0.3093732161406226,0.1933333333333332,"[[ 4.69532119  4.58128571 -1.9706311  -2.55608996]
 [ 1.31092565  0.24856729 -1.62266495 -0.65995716]
 [ 0.28515345 -2.10048322 -0.49734557 -0.25705702]
 [ 0.701896   -1.8478623   0.1756677  -0.92141654]
 [ 0.2894615   1.33524783 -0.78656397 -1.46183825]]",8,1.1103124958854649,[1.09139468 1.06670448 0.93570549 0.91038852]
[0.         0.52359878 1.57079633 1.57079633],0.0653285609607354,0.328428854481656,0.1933333333333332,"[[ 5.53877349  4.58826993 -1.72035011 -3.14573382]
 [ 1.11422304  0.51218226 -1.54160453 -0.62738376]
 [ 0.90737015 -2.4061798  -0.56204701 -0.70775133]
 [ 0.52004576 -1.98881044  0.47172681 -0.66321889]
 [ 0.19261173  1.32802606 -0.45267516 -1.23244854]]",10,1.3079716212854862,[1.26177532 1.06529077 1.01069816 0.78662358]
[0.         0.52359878 1.57079633 1.57079633],-5.385010259148294e-17,0.3348631561299829,0.1933333333333332,"[[ 6.12226884  4.53180716 -0.93495122 -3.16460403]
 [ 1.56736881  0.18297725 -2.17814917 -0.58037936]
 [ 1.09643325 -2.02931335 -1.19833475 -0.30077205]
 [ 0.87775153 -2.17829103  0.79345241 -0.52319141]
 [ 0.38806351  1.38677139 -0.48193793 -1.56521077]]",6,1.5026161076311406,[1.47474815 1.03664303 1.01280543 0.83250505]
[0.         0.52359878 1.57079633 1.57079633],-0.0653285609607354,0.328428854481656,0.1933333333333332,"[[ 6.87285168  4.49351657 -1.45473754 -3.52891836]
 [ 2.09075132  0.32394943 -1.98793383 -0.5899372 ]
 [ 0.92216124 -1.92687629 -0.80818692 -0.35282127]
 [ 1.01902223 -2.09402817  0.99273583 -0.68640466]
 [ 0.30217092  1.56580327 -0.09656742 -1.21137121]]",9,1.7006179701611888,[1.67012279 1.0697321  1.00942882 0.75979159]
[0.         0.52359878 1.57079633 1.57079633],-0.1281465819604288,0.3093732161406226,0.1933333333333332,"[[ 7.35447183  4.61808265 -1.65036434 -3.13432674]
 [ 2.44935518  0.51195627 -1.95746693 -1.22893356]
 [ 1.26680257 -2.26247995 -0.64544728 -0.11456838]
 [ 1.08813652 -2.06422906  0.97064038 -1.0182759 ]
 [ 0.64698735  1.64878727  0.19088027 -0.91213625]]",7,1.90190358309896,[1.85316428 1.08787744 1.00120096 0.74905611]
[0.         0.52359878 1.57079633 1.57079633],-0.186040001680814,0.2784285386018035,0.1933333333333332,"[[ 7.69269805  4.35299274 -1.18173026 -2.90184062]
 [ 3.06422258  0.31021914 -1.83445917 -1.21043134]
 [ 1.53752795 -2.27513156 -1.04342551  0.04358476]
 [ 1.51330625 -1.70326224  1.26210607 -1.56131687]
 [ 1.08464816  1.5202367  -0.22042449 -1.12786108]]",7,2.0940212038696786,[2.06406163 1.03072105 1.06910408 0.77006588]
[0.         0.52359878 1.57079633 1.57079633],-0.2367840084690405,0.2367840084690405,0.1933333333333332,"[[ 7.70100729  4.27410631 -0.5092304  -3.18980449]
 [ 3.58776881 -0.13185486 -1.83887006 -1.64595151]
 [ 2.11448147 -2.18179625 -0.9881452  -0.24650864]
 [ 2.04461806 -2.14244553  1.67934517 -1.51816843]
 [ 2.01479388  1.52597662  0.34939409 -0.44784284]]",16,2.293785033133457,[2.25312377 0.93647166 1.23141462 0.64631085]
[0.         0.52359878 1.57079633 1.57079633],-0.2784285386018036,0.186040001680814,0.1933333333333332,"[[ 8.37411449  4.06888644 -0.40234983 -2.78114012]
 [ 3.95523253 -0.27694929 -1.82963046 -1.62729214]
 [ 2.21437034 -2.18475027 -0.89848364 -0.02915454]
 [ 2.30619631 -2.17952376  1.80725574 -2.07693801]
 [ 2.01635638  1.75531897  0.26609984 -0.18655791]]",7,2.503280716194236,[2.45016322 0.88244985 1.26668402 0.71439124]
[0.         0.52359878 1.57079633 1.57079633],-0.3093732161406226,0.1281465819604288,0.1933333333333332,"[[ 8.93808132  4.26970513 -0.60925112 -3.02005914]
 [ 4.44080806 -0.06116613 -1.97876965 -1.58208969]
 [ 2.49155788 -2.22827141 -0.77311053 -0.42557922]
 [ 2.21610175 -2.05532802  1.684744   -2.00313162]
 [ 1.3349939   1.6913638   0.66838593 -0.52117882]]",7,2.694615328800839,[2.62531887 0.95021198 1.22357035 0.63521406]
[0.         0.52359878 1.57079633 1.57079633],-0.328428854481656,0.0653285609607353,0.1933333333333332,"[[ 9.37643146  4.3742972  -1.00396067 -2.63900945]
 [ 4.97574756  0.20579347 -2.08810585 -1.96414204]
 [ 3.10397242 -2.17442476 -0.79085974 -0.10193361]
 [ 2.28354371 -1.99993982  1.54343658 -1.8818622 ]
 [ 1.30693587  1.77005298  0.57246228 -0.91166603]]",8,2.8836144262061976,[2.84441077 1.01727025 1.12582708 0.67950277]
[0.         0.52359878 1.57079633 1.57079633],0.3667055439568376,0.0,0.2813830605195864,"[[ 0.42430314  2.68881078 -1.53091221 -0.95720215]
 [-0.89754818  0.48375938 -1.04273484 -0.40307033]
 [-0.30242975  0.24495758 -0.10214385 -1.725016  ]
 [ 0.0984283  -1.05380627 -0.72462796 -0.41265035]
 [ 0.46792293 -0.2974822  -0.20167102 -0.32890071]]",29,1.2544485696973866,[-0.06681516  1.0180617   1.09339664  1.13605128]
[0.         0.52359878 1.57079633 1.57079633],0.3667055439568376,0.0,0.2813830605195864,"[[ 0.09930739  0.82949659 -1.79354663 -2.19910786]
 [ 0.00717723  0.91888004 -0.06004397  0.06821191]
 [-0.30259576  0.64152276 -0.25076486 -0.13721999]
 [-0.6218149   0.85667731 -0.29675484  0.49548184]
 [-0.37673687 -0.42091205 -0.10754946 -0.82336108]]",32,1.2689465614584088,[-0.05961723  0.90888034  1.20032527  1.19141003]
[0.         0.52359878 1.57079633 1.57079633],0.3604616852145239,0.067381966882732,0.2813830605195864,"[[ 1.07923419  0.69111737 -2.24083896 -2.29212327]
 [-0.17172862  1.38627876  0.23556859 -0.19469562]
 [-0.28813701  0.80432885 -0.20447626  0.03604995]
 [-0.00363476  0.90407451 -0.10180978  0.29522613]
 [-0.38850864 -0.48084889 -0.51106513 -1.46103932]]",11,1.260320182804214,[0.12687345 0.9690941  1.17114446 1.12826193]
[0.         0.52359878 1.57079633 1.57079633],0.3419427361083693,0.1324693216990342,0.2813830605195864,"[[ 1.89807808  0.7957718  -2.14494747 -1.80941119]
 [-0.1744096   1.04510916  0.22344497 -0.60167334]
 [ 0.1001848   0.77061221 -0.22542403 -0.09894017]
 [ 0.11894607  1.04214173  0.08662708  0.63187247]
 [-0.2634343  -0.45900148 -0.35301016 -1.68736648]]",8,1.2686121555918033,[0.32061972 0.94466723 1.19948042 1.15725029]
[0.         0.52359878 1.57079633 1.57079633],0.3117793372391526,0.1930455926443152,0.2813830605195864,"[[ 2.74950423  0.9572887  -2.20881509 -1.55432161]
 [-0.22889853  1.0296576   0.35959966 -1.13224596]
 [ 0.13937534  1.33528256 -1.08058194  0.02958934]
 [ 0.43976067  1.18448945  0.12395842  0.26657829]
 [ 0.2489105  -0.77120426 -0.43179543 -1.97425429]]",13,1.2358883065403217,[0.49834525 1.03010953 1.12085866 1.11060268]
[0.         0.52359878 1.57079633 1.57079633],0.2709986669783553,0.2470479274647625,0.2813830605195864,"[[ 4.21794273  0.91389649 -2.26977315 -2.05852453]
 [-0.31476275  0.99131772  0.52013362 -0.43400686]
 [ 0.06751071  1.12484886 -1.46592117 -0.01836075]
 [-0.19154104  1.31012365  0.66337597  0.1794394 ]
 [-0.04609086  0.08126608 -0.31723019 -2.00132519]]",13,1.2417415758263406,[0.6911724  1.02300663 1.12972219 1.110176  ]
[0.         0.52359878 1.57079633 1.57079633],0.2209894621406862,0.2926373414167275,0.2813830605195864,"[[ 4.24229588e+00  1.02143218e+00 -2.55559006e+00 -1.80920401e+00]
 [ 3.30206628e-01  1.10408223e+00  2.10726419e-01 -6.36475485e-01]
 [ 7.62385400e-01  1.27279788e+00 -1.05230143e+00 -1.61995652e-01]
 [-1.87743563e-03  1.48608746e+00  6.33288923e-01 -8.36559405e-02]
 [ 2.15584517e-01 -7.16659761e-01 -7.62884265e-01 -2.04895955e+00]]",11,1.241194664227799,[0.87573925 1.06554858 1.06554872 1.09320984]
[0.         0.52359878 1.57079633 1.57079633],0.1634547262174618,0.3282613416865512,0.2813830605195864,"[[ 4.02689279  0.54056276 -2.18619224 -1.92115102]
 [ 1.39497351  1.38401127  0.12919504 -0.08200546]
 [ 1.29081669  1.35147938 -0.71899344 -0.34280021]
 [ 0.27551139  1.07797403  0.17383504 -0.16598745]
 [ 0.42064787 -0.27284405 -0.88121326 -1.62645077]]",12,1.241501965862085,[1.06491997 1.01367624 1.12172579 1.13846939]
[0.         0.52359878 1.57079633 1.57079633],0.1003537356352378,0.3527067956713238,0.2813830605195864,"[[ 4.15803291  0.48203085 -1.91326528 -1.25944617]
 [ 2.03246482  1.64056288 -0.13555926 -0.53820351]
 [ 1.48448234  0.82452657 -0.61279666 -0.30478138]
 [ 0.34301441  0.78729603  0.19766267 -0.37722731]
 [ 0.33711181 -0.38692889 -1.13672927 -1.54291306]]",9,1.306837123291254,[1.20055313 0.96541945 1.13854662 1.18276848]
[0.         0.52359878 1.57079633 1.57079633],0.0338353189469951,0.3651412427546842,0.2813830605195864,"[[ 4.75864067  0.78435412 -1.11443146 -1.14842201]
 [ 2.34572787  1.05810601 -0.56004448 -0.51974126]
 [ 1.43328103  0.93530138 -0.53399468  0.02055195]
 [ 0.84638448  0.72460247  0.08134288 -0.95971624]
 [ 0.72604516 -0.71319845 -0.57150152 -1.67693245]]",8,1.474788137162437,[1.38565147 0.93575463 1.23261998 1.19889717]
[0.         0.52359878 1.57079633 1.57079633],-0.033835318946995,0.3651412427546842,0.2813830605195864,"[[ 5.31910524  0.44629882 -0.98391445 -0.90124755]
 [ 3.26232344  0.54996517 -0.30044459 -0.78062993]
 [ 1.30220003  0.71866946  0.09856228  0.08225392]
 [ 0.67997215  1.13428793  0.36295769 -0.72556106]
 [ 0.88983633 -1.05450686 -1.07216146 -1.94144031]]",12,1.6279825115772193,[1.59452054 0.79955154 1.36289453 1.22003301]
[0.         0.52359878 1.57079633 1.57079633],-0.1003537356352377,0.3527067956713238,0.2813830605195864,"[[ 6.13905098  0.38372949 -1.26765899 -0.74990555]
 [ 3.74495259  0.90094179 -0.5129655  -0.94788405]
 [ 0.71064564  0.60798166  0.15606622  0.04138277]
 [ 0.3805111   1.34684044  0.35903238 -0.58045197]
 [ 1.24299324 -0.86518835 -1.01490519 -2.10928205]]",7,1.8262010641339543,[1.73653697 0.84465289 1.28973842 1.22385653]
[0.         0.52359878 1.57079633 1.57079633],-0.1634547262174618,0.3282613416865512,0.2813830605195864,"[[ 6.21704962  0.31768813 -1.71714004  0.54892257]
 [ 4.69601071  0.91062838 -0.35815121 -1.03481866]
 [ 1.28880541  0.75824165  0.12591243  0.15683374]
 [ 0.46467448  0.90174347  0.02010247 -0.43798343]
 [ 1.25937654 -0.59713568 -0.99317382 -1.65403471]]",11,1.9883889968253008,[1.94991741 0.82831885 1.20907482 1.47107524]
[0.         0.52359878 1.57079633 1.57079633],-0.2209894621406862,0.2926373414167275,0.2813830605195864,"[[ 6.80530104  1.05684798 -2.55093228  0.0608223 ]
 [ 5.31473092  0.61760318 -0.34090588 -0.57497862]
 [ 1.37714302  0.72336956  0.12776898  0.48518875]
 [ 0.5451159   0.78036177  0.19960222 -0.89299964]
 [ 0.7315034  -0.48165548 -1.38258563 -1.65622929]]",13,2.193966114041215,[2.14310664 0.90829309 1.06720371 1.45576392]
[0.         0.52359878 1.57079633 1.57079633],-0.2709986669783553,0.2470479274647626,0.2813830605195864,"[[ 6.8993254   1.27001792 -2.05456537 -0.11965189]
 [ 6.30119425  0.60513563 -0.62935167 -0.77744334]
 [ 1.23711167  0.55162551 -0.03115919  0.39619265]
 [ 0.7229987   0.81096123 -0.04494901 -0.95958605]
 [ 0.69173719 -0.82089575 -1.00887113 -1.22012222]]",8,2.385143966379106,[2.29559647 0.92057849 1.0907827  1.39210584]
[0.         0.52359878 1.57079633 1.57079633],-0.3117793372391525,0.1930455926443153,0.2813830605195864,"[[ 7.78942876  1.02587334 -1.46196539  0.21885743]
 [ 6.58272992  0.75130808 -0.71348449 -0.27356461]
 [ 1.282411    0.15961634 -0.15620955  0.53286398]
 [ 0.63916522  0.72877475 -0.16672754 -1.28506888]
 [ 0.19296337 -0.71262402 -1.63288714 -1.20562907]]",8,2.554211416137944,[2.48008128 0.85581114 1.14838037 1.51731518]
[0.         0.52359878 1.57079633 1.57079633],-0.3419427361083693,0.1324693216990344,0.2813830605195864,"[[ 8.29041377  1.44591128 -1.65356014  0.40665014]
 [ 6.73742983  0.39829916 -0.43375139 -0.27663328]
 [ 1.59660295  0.10391682 -0.05453524  0.56415008]
 [ 1.30098775  0.28546981 -0.80445945 -1.09548076]
 [ 0.43471933  0.15002169 -2.33249856 -1.12383894]]",7,2.740906643740784,[2.66883563 0.86626866 1.10911454 1.56674405]
[0.         0.52359878 1.57079633 1.57079633],-0.3604616852145239,0.067381966882732,0.2813830605195864,"[[ 9.19012502  1.34688594 -1.38678645  1.38512943]
 [ 6.91349374 -0.0481373  -0.23299337 -0.90177491]
 [ 1.69402155  0.01355694 -0.10722688  1.03631474]
 [ 1.37786327  0.12402888 -1.02955659 -1.05518681]
 [ 0.32729751 -0.29853768 -1.86517389 -1.29091105]]",13,2.9103198434727258,[2.86433078 0.75587005 1.17599665 1.69686904]
[0.         0.52359878 1.57079633 1.57079633],0.3196327013393601,0.0,0.3338926757965092,"[[-1.18744254  2.40501767 -2.97750545 -3.03720994]
 [ 0.7421947   0.02417771  0.1275037  -0.56423124]
 [ 0.26856815  1.95770941  0.39705328  1.81238852]
 [ 0.19560355 -0.42061407  0.68585791  0.03042819]
 [ 1.20070655  0.08676675  1.57439289 -0.7711116 ]]",30,1.2304698017073672,[-0.03624733  1.1256812   1.1844819   1.1253818 ]
[0.         0.52359878 1.57079633 1.57079633],0.3196327013393601,0.0,0.3338926757965092,"[[ 0.20636567  2.59809166 -0.32904216 -0.86783612]
 [-0.75715775  0.32831411 -1.62833872 -1.19249609]
 [-0.1902554   0.37303359 -1.06904586 -0.46206766]
 [ 0.6681545   1.08983815 -0.23694569 -0.33347098]
 [-0.05153588 -0.65375302  0.3738706  -0.13573193]]",29,1.2110587803591384,[-0.05041445  1.117794    1.16650563  1.17782065]
[0.         0.52359878 1.57079633 1.57079633],0.3126479599311602,0.0664553753761142,0.3338926757965092,"[[ 1.01058298  2.93081873 -0.79781569 -1.47433214]
 [-0.61566089  0.59916177 -1.02555752 -0.715881  ]
 [ 0.0198125  -0.21379704 -1.08736894 -0.55138198]
 [ 0.83549606  0.82152992 -0.17043521 -0.29294538]
 [ 0.6446789  -0.70673747  0.16115497 -0.15881252]]",8,1.210514090856321,[0.15899721 1.13707817 1.16702166 1.13170907]
[0.         0.52359878 1.57079633 1.57079633],0.2919990024226065,0.1300063319600211,0.3338926757965092,"[[ 1.9059008   2.95333237 -1.43981262 -1.04442528]
 [-0.38366515  0.73770375 -0.83297333 -0.91419427]
 [ 0.09838816 -0.41361103 -0.71732369 -0.61125929]
 [ 0.99317981  0.89029403  0.04340584 -0.16677137]
 [ 0.4699847  -0.7908703   0.19939766 -0.20944712]]",10,1.2186245031870588,[0.36320226 1.14266079 1.1333354  1.17970931]
[0.         0.52359878 1.57079633 1.57079633],0.2585882873415143,0.1878753879976805,0.3338926757965092,"[[ 2.4658673   2.82945056 -0.99034454 -1.0841965 ]
 [ 0.17134531  0.96472879 -1.31241456 -1.1831556 ]
 [ 0.04951784 -0.06302627 -0.85879388 -0.42489515]
 [ 1.25253414  0.58191625  0.41630821 -0.20893706]
 [ 0.5630842  -1.13573758 -0.01818074 -0.6063625 ]]",11,1.209057510940938,[0.55377878 1.16180657 1.14797193 1.14175477]
[0.         0.52359878 1.57079633 1.57079633],0.2138760232593259,0.2375333880537067,0.3338926757965092,"[[ 3.36507560e+00  2.38721852e+00 -1.14925329e+00 -1.86746364e+00]
 [ 9.17010049e-01  1.15445645e+00 -1.42074934e+00 -1.12750582e+00]
 [-1.22620829e-01  1.49636562e-01 -7.43870980e-01  5.12919661e-04]
 [ 7.93710026e-01  8.67998851e-01  9.93474152e-01  7.85461066e-01]
 [ 5.35062158e-01 -1.01769638e+00 -1.69631853e-01 -5.25963846e-01]]",20,1.2065940998486024,[0.77121265 1.15311896 1.14865034 1.11878618]
[0.         0.52359878 1.57079633 1.57079633],0.15981635066968,0.2768100392401302,0.3338926757965092,"[[ 4.08350179  2.48186821 -0.92354546 -1.81212424]
 [ 0.64817264  1.13760133 -1.39366803 -0.98351431]
 [ 0.94673698  0.20635869 -0.75752602  0.0252722 ]
 [ 1.22453932  0.42453828  0.77474587  0.81035758]
 [ 0.29696657 -1.23830138 -0.55610707 -0.61680236]]",6,1.2064320135957414,[0.98969718 1.14057714 1.16833535 1.15094878]
[0.         0.52359878 1.57079633 1.57079633],0.0987719366718343,0.303988763429821,0.3338926757965092,"[[ 4.74866736  2.69807883 -0.94904287 -1.87138451]
 [ 0.94785595  1.31567454 -1.40205239 -1.04249464]
 [ 1.03086816 -0.37327689 -1.03267329  0.2411832 ]
 [ 1.70706825  0.26094524  1.22950802  1.16202891]
 [ 0.46546274 -1.18073261 -0.652241    0.30200752]]",14,1.2302502512962554,[1.19165275 1.13596321 1.16057632 1.19715476]
[0.         0.52359878 1.57079633 1.57079633],0.0334107150810922,0.3178817199577016,0.3338926757965092,"[[ 5.22508848  2.54052102 -0.5703149  -1.78394859]
 [ 1.48043155  1.11976565 -1.13949619 -0.77588709]
 [ 1.56016506 -0.64997363 -1.30779136  0.5006561 ]
 [ 1.6365386  -0.22171158  1.3440319   1.32534107]
 [ 0.50354816 -1.06694859 -0.82409995  0.57103965]]",8,1.412478832842831,[1.40159716 1.02489337 1.23956666 1.29319856]
[0.         0.52359878 1.57079633 1.57079633],-0.033410715081092,0.3178817199577017,0.3338926757965092,"[[ 5.9122505   2.47840343 -0.58246905 -1.65420129]
 [ 1.85975406  1.18790979 -0.95396649 -0.69361428]
 [ 1.56712827 -0.92194845 -1.25766967  0.56501744]
 [ 1.6846095  -0.0620707   1.32476586  1.48128667]
 [ 0.76335218 -1.19304771 -1.28777382  0.8095666 ]]",8,1.6052360749261758,[1.58602883 1.00289692 1.25701196 1.34943999]
[0.         0.52359878 1.57079633 1.57079633],-0.0987719366718342,0.3039887634298211,0.3338926757965092,"[[ 6.31320224  2.81374392 -0.65768753 -1.48922836]
 [ 2.38903249  1.00095289 -0.9891889  -0.29217244]
 [ 2.20417408 -1.45926779 -1.2724956   0.7566505 ]
 [ 1.76153203 -0.03296243  1.2217099   1.31865229]
 [ 0.62189394 -1.18487009 -1.49638362  1.30807746]]",9,1.815185829029738,[1.79822454 0.98251399 1.22606704 1.4564343 ]
[0.         0.52359878 1.57079633 1.57079633],-0.1598163506696799,0.2768100392401302,0.3338926757965092,"[[ 7.00421652  2.49807591 -0.84732786 -1.15260746]
 [ 2.17639991  1.09975421 -0.85225666 -0.32342253]
 [ 3.00658856 -1.53225066 -0.95934561  1.3205768 ]
 [ 1.84287921 -0.23750156  1.19681553  1.75793486]
 [ 0.61367357 -1.08273004 -1.97475229  1.11349376]]",8,2.024066616841315,[1.97627149 0.92324968 1.23153075 1.59148025]
